Subject,RT,Choice,Accuracy,Target,PrimeType,PrimeDuration,FoilContrast,TargetContrast,PP,Angle,BlockType
1,7.816890e-01,1,1,1,0,100,5.000000e-02,2.500000e-01,76,55,-1
1,1.781110e+00,1,1,1,0,100,5.000000e-02,2.500000e-01,76,50,-1
1,7.320395e-01,0,0,1,0,100,5.000000e-02,2.500000e-01,76,50,-1
1,1.699174e+00,0,1,0,0,100,5.000000e-02,2.500000e-01,76,40,-1
1,1.182078e+00,1,0,0,0,100,5.000000e-02,2.500000e-01,76,45,-1
1,1.215541e+00,0,1,0,0,100,5.000000e-02,2.500000e-01,76,50,-1
1,8.994068e-01,0,1,0,0,100,5.000000e-02,2.500000e-01,76,45,-1
1,7.656053e-01,1,0,0,0,100,5.000000e-02,2.500000e-01,76,50,-1
1,7.332786e-01,0,1,0,0,100,5.000000e-02,2.500000e-01,76,40,-1
1,6.503508e-01,0,1,0,0,100,5.000000e-02,2.500000e-01,76,45,-1
1,7.170362e-01,0,1,0,0,100,5.000000e-02,2.500000e-01,76,40,-1
1,1.300369e+00,0,1,0,0,100,5.000000e-02,2.500000e-01,76,45,-1
1,6.337887e-01,1,1,1,0,100,5.000000e-02,2.500000e-01,76,40,-1
1,7.504193e-01,0,1,0,0,100,5.000000e-02,2.500000e-01,76,40,-1
1,8.670104e-01,1,1,1,0,100,5.000000e-02,2.500000e-01,76,35,-1
1,7.837611e-01,0,0,1,0,100,5.000000e-02,2.500000e-01,76,40,-1
1,8.169885e-01,0,0,1,0,100,5.000000e-02,2.500000e-01,76,45,-1
1,5.670940e-01,0,1,0,0,100,5.000000e-02,2.500000e-01,76,50,-1
1,1.133698e+00,1,0,0,0,100,5.000000e-02,2.500000e-01,76,35,-1
1,8.504339e-01,1,1,1,0,100,5.000000e-02,2.500000e-01,76,50,-1
1,5.337781e-01,0,1,0,0,100,5.000000e-02,2.500000e-01,76,35,-1
1,1.283684e+00,0,1,0,0,100,5.000000e-02,2.500000e-01,76,40,-1
1,8.837494e-01,1,0,0,0,100,5.000000e-02,2.500000e-01,76,40,-1
1,1.033686e+00,1,0,0,0,100,5.000000e-02,2.500000e-01,76,40,-1
1,7.837153e-01,1,1,1,0,100,5.000000e-02,2.500000e-01,76,55,-1
1,6.837780e-01,0,0,1,0,100,5.000000e-02,2.500000e-01,76,35,-1
1,6.670433e-01,0,1,0,0,100,5.000000e-02,2.500000e-01,76,50,-1
1,1.566969e+00,0,1,0,0,100,5.000000e-02,2.500000e-01,76,45,-1
1,6.669814e-01,1,1,1,0,100,5.000000e-02,2.500000e-01,76,45,-1
1,6.337317e-01,0,1,0,0,100,5.000000e-02,2.500000e-01,76,35,-1
1,5.337129e-01,1,1,1,0,100,5.000000e-02,2.500000e-01,76,45,-1
1,6.004228e-01,0,1,0,0,100,5.000000e-02,2.500000e-01,76,40,-1
1,5.837520e-01,0,1,0,0,100,5.000000e-02,2.500000e-01,76,40,-1
1,5.337416e-01,1,1,1,0,100,5.000000e-02,2.500000e-01,76,35,-1
1,5.337196e-01,0,1,0,0,100,5.000000e-02,2.500000e-01,76,40,-1
1,6.503840e-01,0,1,0,0,100,5.000000e-02,2.500000e-01,76,55,-1
1,0,0,0,0,0,0,0,0,0,0,0
1,5.337129e-01,0,0,1,0,100,5.000000e-02,1.000000e-01,76,55,0
