Subject,RT,Choice,Accuracy,Target,Prime,PrimeDuration,Contrast,Block,Angle,FixTime,PrimeTime,TargetTime,MaskTime,BlockType
6,3.511704e+00,0,1,0,1,100,1,0,45,1.203429e+00,1.303123e+00,1.403130e+00,1.503140e+00,0
6,1.402410e+00,0,0,1,0,100,1,0,40,1.197056e+00,1.297056e+00,1.397076e+00,1.497099e+00,0
6,8.013128e-01,0,1,0,1,100,1,0,40,1.198074e+00,1.298078e+00,1.397783e+00,1.497785e+00,0
6,4.074976e-01,1,1,1,0,100,1,0,40,1.197887e+00,1.297893e+00,1.397906e+00,1.497904e+00,0
6,3.662191e-01,0,1,0,1,100,1,0,35,1.197928e+00,1.297929e+00,1.397944e+00,1.497954e+00,0
6,4.788293e-01,1,1,1,1,100,1,0,45,1.197778e+00,1.297778e+00,1.397794e+00,1.497805e+00,0
6,4.745264e-01,1,1,1,1,100,1,0,40,1.197946e+00,1.297945e+00,1.397962e+00,1.497961e+00,0
6,2.783757e-01,1,1,1,1,100,1,0,45,1.197843e+00,1.297841e+00,1.397858e+00,1.497858e+00,0
6,2.901830e-01,1,1,1,0,100,1,0,45,1.197914e+00,1.297908e+00,1.397928e+00,1.497946e+00,0
6,3.182841e-01,1,1,1,0,100,1,0,45,1.197875e+00,1.297874e+00,1.397890e+00,1.497900e+00,0
6,2.153299e-01,1,1,1,1,100,1,0,35,1.197944e+00,1.297941e+00,1.397957e+00,1.497968e+00,0
6,2.536515e-01,0,1,0,0,100,1,0,35,1.197859e+00,1.297856e+00,1.397873e+00,1.497883e+00,0
6,3.394009e-01,0,1,0,0,100,1,0,45,1.197978e+00,1.297969e+00,1.397987e+00,1.497997e+00,0
6,1.013004e+00,0,1,0,1,100,1,0,55,1.197917e+00,1.297913e+00,1.397929e+00,1.497940e+00,0
6,3.383664e-01,0,1,0,0,100,1,0,40,1.197803e+00,1.297803e+00,1.397818e+00,1.497829e+00,0
6,2.755063e-01,0,1,0,0,100,1,0,50,1.197932e+00,1.297932e+00,1.397946e+00,1.497945e+00,0
6,4.315578e-01,1,1,1,0,100,3.981072e-01,0,45,1.197892e+00,1.297886e+00,1.397903e+00,1.497913e+00,0
6,7.089341e-01,1,1,1,1,100,3.981072e-01,0,35,1.197920e+00,1.297907e+00,1.397922e+00,1.497924e+00,0
6,4.238536e-01,1,1,1,1,100,3.981072e-01,0,40,1.197876e+00,1.297877e+00,1.397891e+00,1.497903e+00,0
6,6.216470e-01,0,0,1,0,100,3.981072e-01,0,45,1.197939e+00,1.297934e+00,1.397951e+00,1.497960e+00,0
6,3.874714e-01,0,1,0,0,100,3.981072e-01,0,40,1.197757e+00,1.297751e+00,1.397767e+00,1.497776e+00,0
6,3.392681e-01,0,1,0,0,100,3.981072e-01,0,45,1.197917e+00,1.297918e+00,1.397932e+00,1.497941e+00,0
6,2.767804e-01,0,1,0,1,100,3.981072e-01,0,45,1.198017e+00,1.297977e+00,1.397994e+00,1.497995e+00,0
6,3.681326e-01,0,1,0,1,100,3.981072e-01,0,55,1.197934e+00,1.297933e+00,1.397948e+00,1.497957e+00,0
6,2.165913e-01,1,1,1,0,100,3.981072e-01,0,45,1.197930e+00,1.297925e+00,1.397940e+00,1.497958e+00,0
6,2.386883e-01,0,1,0,1,100,3.981072e-01,0,40,1.197904e+00,1.297904e+00,1.397918e+00,1.497928e+00,0
6,2.601437e-01,1,1,1,0,100,3.981072e-01,0,50,1.197882e+00,1.297871e+00,1.397889e+00,1.497914e+00,0
6,2.247049e-01,0,1,0,0,100,3.981072e-01,0,45,1.197641e+00,1.297639e+00,1.397656e+00,1.497657e+00,0
6,1.428029e-01,1,1,1,1,100,3.981072e-01,0,40,1.197919e+00,1.297917e+00,1.397935e+00,1.497945e+00,0
6,3.281819e-01,1,1,1,1,100,3.981072e-01,0,40,1.197776e+00,1.297772e+00,1.397789e+00,1.497800e+00,0
6,2.176714e-01,0,1,0,1,100,3.981072e-01,0,50,1.197892e+00,1.297889e+00,1.397904e+00,1.497916e+00,0
6,2.321275e-01,1,0,0,0,100,3.981072e-01,0,55,1.197940e+00,1.297937e+00,1.397960e+00,1.497954e+00,0
6,2.855544e-01,1,1,1,0,100,1.584893e-01,0,50,1.197890e+00,1.297888e+00,1.397904e+00,1.497914e+00,0
6,3.612596e-01,1,1,1,0,100,1.584893e-01,0,45,1.198016e+00,1.298009e+00,1.398027e+00,1.498031e+00,0
6,4.413086e-01,0,1,0,0,100,1.584893e-01,0,45,1.197919e+00,1.297917e+00,1.397931e+00,1.497932e+00,0
6,5.266843e-01,0,1,0,0,100,1.584893e-01,0,45,1.197815e+00,1.297875e+00,1.397830e+00,1.497854e+00,0
6,3.764864e-01,0,1,0,0,100,1.584893e-01,0,50,1.197956e+00,1.297956e+00,1.397967e+00,1.497980e+00,0
6,4.405823e-01,0,1,0,1,100,1.584893e-01,0,45,1.197933e+00,1.297922e+00,1.397953e+00,1.497949e+00,0
6,2.777635e-01,1,1,1,1,100,1.584893e-01,0,45,1.197962e+00,1.297958e+00,1.397974e+00,1.497986e+00,0
6,3.694112e-01,0,0,1,1,100,1.584893e-01,0,45,1.197496e+00,1.297495e+00,1.397510e+00,1.497519e+00,0
6,3.215390e-01,0,1,0,1,100,1.584893e-01,0,50,1.197921e+00,1.297918e+00,1.397933e+00,1.497944e+00,0
6,3.953888e-01,1,1,1,0,100,1.584893e-01,0,50,1.197921e+00,1.297925e+00,1.397934e+00,1.497943e+00,0
6,3.063443e-01,0,1,0,1,100,1.584893e-01,0,50,1.197936e+00,1.297935e+00,1.397950e+00,1.497960e+00,0
6,2.451482e-01,1,1,1,1,100,1.584893e-01,0,50,1.197804e+00,1.297802e+00,1.397820e+00,1.497828e+00,0
6,3.704596e-01,1,1,1,1,100,1.584893e-01,0,55,1.197821e+00,1.297818e+00,1.397834e+00,1.497844e+00,0
6,4.663507e-01,1,0,0,0,100,1.584893e-01,0,50,1.198017e+00,1.298035e+00,1.398042e+00,1.498050e+00,0
6,2.544957e-01,0,1,0,1,100,1.584893e-01,0,45,1.197791e+00,1.297787e+00,1.397803e+00,1.497815e+00,0
6,1.631596e-01,1,1,1,0,100,1.584893e-01,0,55,1.197884e+00,1.297885e+00,1.397900e+00,1.497906e+00,0
