Subject,RT,Choice,Accuracy,Target,Prime,PrimeDuration,Contrast,Block,Angle,FixTime,PrimeTime,TargetTime,MaskTime,BlockType
7,1.183772e+00,0,1,0,0,100,1,0,35,1.196678e+00,1.296669e+00,1.396687e+00,1.496701e+00,0
7,8.955888e-01,1,1,1,1,100,1,0,40,1.197194e+00,1.297187e+00,1.396925e+00,1.496933e+00,0
7,4.185278e-01,1,1,1,1,100,1,0,35,1.197648e+00,1.297645e+00,1.397660e+00,1.497668e+00,0
7,3.205843e-01,1,1,1,1,100,1,0,55,1.197926e+00,1.297922e+00,1.397894e+00,1.497904e+00,0
7,2.825711e-01,1,1,1,0,100,1,0,35,1.197965e+00,1.297986e+00,1.398003e+00,1.497972e+00,0
7,3.906148e-01,1,1,1,1,100,1,0,35,1.197788e+00,1.297759e+00,1.397803e+00,1.497804e+00,0
7,4.775563e-01,0,1,0,0,100,1,0,35,1.197894e+00,1.297884e+00,1.397918e+00,1.497909e+00,0
7,3.212740e-01,0,1,0,0,100,1,0,45,1.197867e+00,1.297871e+00,1.397895e+00,1.497898e+00,0
7,3.156150e-01,1,1,1,0,100,1,0,50,1.198017e+00,1.298002e+00,1.398028e+00,1.498036e+00,0
7,1.894478e-01,0,1,0,1,100,1,0,55,1.197914e+00,1.297911e+00,1.397927e+00,1.497935e+00,0
7,1.809369e-01,0,1,0,1,100,1,0,45,1.198158e+00,1.298062e+00,1.398076e+00,1.498110e+00,0
7,1.890161e-01,0,1,0,1,100,1,0,35,1.197862e+00,1.297859e+00,1.397874e+00,1.497880e+00,0
7,2.362731e-01,1,1,1,0,100,1,0,50,1.197940e+00,1.297910e+00,1.397956e+00,1.497962e+00,0
7,1.456397e-01,1,1,1,0,100,1,0,55,1.198003e+00,1.297976e+00,1.397958e+00,1.498007e+00,0
7,1.306608e-01,0,1,0,1,100,1,0,45,1.197845e+00,1.297858e+00,1.397873e+00,1.497872e+00,0
7,1.643694e-01,1,0,0,0,100,1,0,35,1.197936e+00,1.297899e+00,1.397935e+00,1.497936e+00,0
7,1.885428e-01,1,1,1,0,100,3.981072e-01,0,45,1.197862e+00,1.297861e+00,1.397876e+00,1.497883e+00,0
7,4.201162e-01,1,1,1,1,100,3.981072e-01,0,55,1.197955e+00,1.297953e+00,1.397990e+00,1.498019e+00,0
