Subject,RT,Choice,Accuracy,Target,Prime,PrimeDuration,Contrast,Block,Angle,FixTime,PrimeTime,TargetTime,MaskTime,BlockType
2,2.709087e-01,0,1,0,1,150,1,0,7.738257e+01,1.113613e+00,1.263649e+00,1.363889e+00,1.463743e+00,0
2,2.514599e-01,1,1,1,1,150,1,0,4.760153e+01,1.141063e+00,1.291102e+00,1.391148e+00,1.491103e+00,0
2,2.386743e-01,1,1,1,1,150,1,0,1.424783e+01,1.125638e+00,1.275765e+00,1.375630e+00,1.475883e+00,0
2,2.521240e-01,0,1,0,1,150,1,0,7.994257e+01,1.112052e+00,1.262402e+00,1.362096e+00,1.462100e+00,0
2,2.196724e-01,0,1,0,1,150,1,0,2.510287e+01,1.127065e+00,1.277025e+00,1.377009e+00,1.477067e+00,0
2,2.657315e-01,0,1,0,0,150,1,0,4.227792e+01,1.115140e+00,1.264909e+00,1.365229e+00,1.465296e+00,0
2,3.316080e-01,1,1,1,0,150,1,0,2.164960e+01,1.118888e+00,1.269471e+00,1.369259e+00,1.469412e+00,0
2,2.493889e-01,1,1,1,1,150,1,0,5.513884e+01,1.120100e+00,1.270277e+00,1.370443e+00,1.470384e+00,0
2,4.180422e-01,1,1,1,1,150,1,0,3.408095e+01,1.119292e+00,1.269327e+00,1.369343e+00,1.469220e+00,0
2,2.226371e-01,0,1,0,0,150,1,0,7.698542e+01,1.117378e+00,1.267729e+00,1.367969e+00,1.467863e+00,0
2,3.555217e-01,0,1,0,1,150,1,0,7.051480e+01,1.112343e+00,1.262358e+00,1.362370e+00,1.462455e+00,0
2,2.378614e-01,1,1,1,1,150,1,0,4.837124e+01,1.112292e+00,1.262324e+00,1.362196e+00,1.462329e+00,0
2,2.323211e-01,0,1,0,0,150,1,0,2.488829e+01,1.114446e+00,1.264479e+00,1.364533e+00,1.464434e+00,0
2,3.610107e-01,1,1,1,1,150,1,0,2.725083e+01,1.119493e+00,1.269711e+00,1.369597e+00,1.469652e+00,0
2,2.269044e-01,1,1,1,1,150,1,0,4.866519e+01,1.122684e+00,1.272654e+00,1.372489e+00,1.472658e+00,0
2,3.086663e-01,0,1,0,0,150,1,0,6.717504e+01,1.125113e+00,1.275372e+00,1.375302e+00,1.475529e+00,0
2,3.904869e-01,1,1,1,0,150,3.981072e-01,0,3.307935e+01,1.126424e+00,1.276516e+00,1.376477e+00,1.476859e+00,0
2,3.522713e-01,1,1,1,0,150,3.981072e-01,0,7.402165e+01,1.126377e+00,1.276569e+00,1.376814e+00,1.476639e+00,0
2,3.382854e-01,1,1,1,1,150,3.981072e-01,0,1.920817e+01,1.115443e+00,1.265297e+00,1.365567e+00,1.465649e+00,0
2,2.887215e-01,0,1,0,1,150,3.981072e-01,0,4.555824e+01,1.113500e+00,1.263581e+00,1.363601e+00,1.463631e+00,0
2,3.001532e-01,1,1,1,0,150,3.981072e-01,0,6.099691e+01,1.110917e+00,1.260932e+00,1.360988e+00,1.461045e+00,0
2,5.171833e-01,0,1,0,1,150,3.981072e-01,0,4.785889e+01,1.118119e+00,1.268185e+00,1.368083e+00,1.468313e+00,0
2,4.201435e-01,0,1,0,0,150,3.981072e-01,0,7.817345e+01,1.133292e+00,1.283821e+00,1.383630e+00,1.483846e+00,0
2,3.642461e-01,1,1,1,0,150,3.981072e-01,0,7.312222e+01,1.115579e+00,1.265140e+00,1.365363e+00,1.465322e+00,0
2,3.602418e-01,1,1,1,0,150,3.981072e-01,0,1.945082e+01,1.121191e+00,1.271245e+00,1.371233e+00,1.471464e+00,0
2,3.525219e-01,1,1,1,0,150,3.981072e-01,0,3.493981e+01,1.124594e+00,1.274311e+00,1.374515e+00,1.474362e+00,0
2,3.092017e-01,1,1,1,0,150,3.981072e-01,0,6.802083e+01,1.111923e+00,1.261944e+00,1.361971e+00,1.462336e+00,0
2,3.205877e-01,1,1,1,0,150,3.981072e-01,0,4.490145e+01,1.126129e+00,1.276180e+00,1.376158e+00,1.476453e+00,0
2,3.327985e-01,0,1,0,1,150,3.981072e-01,0,1.109487e+01,1.116771e+00,1.266558e+00,1.366707e+00,1.466840e+00,0
2,3.767259e-01,0,1,0,1,150,3.981072e-01,0,6.862012e+01,1.118513e+00,1.268835e+00,1.368995e+00,1.469022e+00,0
2,3.725843e-01,0,1,0,0,150,3.981072e-01,0,7.688810e+01,1.110495e+00,1.260645e+00,1.360709e+00,1.460544e+00,0
2,4.270553e-01,1,1,1,0,150,3.981072e-01,0,1.837220e+01,1.114120e+00,1.264433e+00,1.364419e+00,1.464499e+00,0
2,3.120027e-01,0,1,0,0,150,1.584893e-01,0,3.814656e+01,1.126840e+00,1.277169e+00,1.377080e+00,1.477201e+00,0
2,3.259296e-01,1,1,1,1,150,1.584893e-01,0,2.600261e+01,1.125211e+00,1.275176e+00,1.375251e+00,1.475264e+00,0
2,4.871037e-01,0,1,0,0,150,1.584893e-01,0,7.059123e+01,1.124722e+00,1.274719e+00,1.374828e+00,1.474739e+00,0
2,4.446499e-01,1,1,1,0,150,1.584893e-01,0,1.039630e+01,1.116299e+00,1.266645e+00,1.366743e+00,1.466901e+00,0
2,3.088968e-01,0,1,0,1,150,1.584893e-01,0,4.353954e+01,1.125427e+00,1.275619e+00,1.375528e+00,1.475574e+00,0
2,3.864518e-01,1,1,1,0,150,1.584893e-01,0,2.885713e+01,1.112169e+00,1.262271e+00,1.362259e+00,1.462491e+00,0
2,4.148414e-01,1,1,1,0,150,1.584893e-01,0,4.716000e+01,1.117589e+00,1.267709e+00,1.367810e+00,1.467903e+00,0
2,3.976936e-01,1,1,1,0,150,1.584893e-01,0,5.408259e+01,1.121623e+00,1.271669e+00,1.371860e+00,1.471880e+00,0
2,4.503121e-01,0,1,0,0,150,1.584893e-01,0,4.693395e+01,1.121978e+00,1.271991e+00,1.372066e+00,1.472136e+00,0
