Subject,RT,Choice,Accuracy,Target,Prime,PrimeDuration,Contrast,Block,Angle,FixTime,PrimeTime,TargetTime,MaskTime,BlockType
3,3.790552e-01,0,1,0,0,150,1,0,4.654395e+01,1.123783e+00,1.273920e+00,1.373839e+00,1.473890e+00,0
3,1.982668e+00,1,1,1,0,150,1,0,7.551045e+01,1.115575e+00,1.265618e+00,1.365632e+00,1.465885e+00,0
3,3.168053e-01,0,1,0,1,150,1,0,7.480644e+01,1.113292e+00,1.263354e+00,1.363380e+00,1.463388e+00,0
3,3.535512e-01,1,1,1,1,150,1,0,2.019420e+01,1.132202e+00,1.282242e+00,1.382409e+00,1.482351e+00,0
3,3.190439e-01,1,1,1,1,150,1,0,3.052827e+01,1.112484e+00,1.262602e+00,1.362704e+00,1.462718e+00,0
3,5.474318e-01,1,1,1,1,150,1,0,6.716959e+01,1.114431e+00,1.264420e+00,1.364570e+00,1.464590e+00,0
3,4.581453e-01,0,1,0,0,150,1,0,4.080201e+01,1.119809e+00,1.269929e+00,1.369886e+00,1.469809e+00,0
3,3.100655e-01,1,1,1,0,150,1,0,7.760336e+01,1.110955e+00,1.260957e+00,1.361064e+00,1.461244e+00,0
3,3.547866e-01,0,1,0,0,150,1,0,6.874275e+01,1.124070e+00,1.274098e+00,1.374348e+00,1.474333e+00,0
3,3.959152e-01,0,1,0,1,150,1,0,5.322900e+01,1.125985e+00,1.276632e+00,1.376644e+00,1.476639e+00,0
3,3.616572e-01,0,1,0,0,150,1,0,3.635915e+01,1.122409e+00,1.272710e+00,1.372719e+00,1.472673e+00,0
3,3.295409e-01,1,1,1,0,150,1,0,1.763498e+01,1.123638e+00,1.273688e+00,1.373788e+00,1.473738e+00,0
3,3.260348e-01,0,1,0,1,150,1,0,2.449910e+01,1.120587e+00,1.270555e+00,1.370625e+00,1.470522e+00,0
3,3.554601e-01,1,1,1,0,150,1,0,4.463345e+01,1.109991e+00,1.259851e+00,1.360060e+00,1.459893e+00,0
