Subject,RT,Choice,Accuracy,Target,Prime,PrimeDuration,Contrast,Block,Angle,FixTime,PrimeTime,TargetTime,MaskTime,BlockType
3,1.517498e+00,1,0,0,0,150,1,0,40,1.139205e+00,1.289187e+00,1.389199e+00,1.489198e+00,0
3,1.957227e+00,1,1,1,0,150,1,0,45,1.145767e+00,1.295742e+00,1.395745e+00,1.495741e+00,0
3,5.179372e-01,0,1,0,1,150,1,0,50,1.147965e+00,1.297945e+00,1.397950e+00,1.497920e+00,0
3,3.435698e-01,1,1,1,1,150,1,0,50,1.147789e+00,1.297770e+00,1.397779e+00,1.497760e+00,0
3,4.882709e-01,1,1,1,1,150,1,0,45,1.147950e+00,1.297936e+00,1.397937e+00,1.497936e+00,0
3,3.320012e-01,1,1,1,1,150,1,0,35,1.147911e+00,1.297925e+00,1.397923e+00,1.497916e+00,0
3,4.528647e-01,0,1,0,0,150,1,0,40,1.147936e+00,1.297900e+00,1.397884e+00,1.497880e+00,0
3,2.978881e-01,1,1,1,0,150,1,0,35,1.148025e+00,1.298016e+00,1.398029e+00,1.498021e+00,0
3,2.205206e-01,0,1,0,0,150,1,0,40,1.147933e+00,1.297893e+00,1.397884e+00,1.497919e+00,0
3,2.907204e-01,0,1,0,1,150,1,0,40,1.148034e+00,1.298013e+00,1.398014e+00,1.498006e+00,0
3,2.059972e-01,0,1,0,0,150,1,0,50,1.148313e+00,1.298334e+00,1.398335e+00,1.498341e+00,0
3,2.523306e-01,1,1,1,0,150,1,0,40,1.148021e+00,1.298004e+00,1.398027e+00,1.498003e+00,0
3,1.693093e-01,0,1,0,1,150,1,0,50,1.147999e+00,1.297974e+00,1.397978e+00,1.497971e+00,0
3,2.976254e-01,1,1,1,0,150,1,0,50,1.148048e+00,1.297982e+00,1.398026e+00,1.498020e+00,0
3,2.040756e-01,0,1,0,1,150,1,0,45,1.147950e+00,1.297916e+00,1.397919e+00,1.497910e+00,0
3,2.108660e-01,1,1,1,1,150,1,0,35,1.148050e+00,1.298010e+00,1.398008e+00,1.497996e+00,0
3,3.448146e-01,1,1,1,1,150,3.981072e-01,0,55,1.147899e+00,1.297874e+00,1.397871e+00,1.497866e+00,0
3,2.736451e-01,0,1,0,0,150,3.981072e-01,0,35,1.147959e+00,1.297926e+00,1.397934e+00,1.497927e+00,0
3,2.615198e-01,1,1,1,1,150,3.981072e-01,0,35,1.148307e+00,1.298288e+00,1.398287e+00,1.498308e+00,0
3,2.817256e-01,1,1,1,0,150,3.981072e-01,0,40,1.148064e+00,1.298042e+00,1.398017e+00,1.498010e+00,0
3,2.048568e-01,1,1,1,0,150,3.981072e-01,0,55,1.147943e+00,1.297924e+00,1.397648e+00,1.497924e+00,0
3,1.795489e-01,1,1,1,1,150,3.981072e-01,0,35,1.147923e+00,1.297908e+00,1.397901e+00,1.497898e+00,0
3,1.307327e-01,1,1,1,0,150,3.981072e-01,0,45,1.148008e+00,1.297983e+00,1.397987e+00,1.497971e+00,0
3,3.485355e-01,0,1,0,0,150,3.981072e-01,0,35,1.147982e+00,1.297957e+00,1.397961e+00,1.497952e+00,0
3,2.930506e-01,0,1,0,1,150,3.981072e-01,0,50,1.147950e+00,1.297941e+00,1.397661e+00,1.497925e+00,0
3,2.638561e-01,0,1,0,1,150,3.981072e-01,0,55,1.147909e+00,1.297929e+00,1.397930e+00,1.497923e+00,0
3,2.916507e-01,0,1,0,0,150,3.981072e-01,0,55,1.147887e+00,1.297890e+00,1.397854e+00,1.497847e+00,0
3,2.789981e-01,1,1,1,0,150,3.981072e-01,0,50,1.147913e+00,1.297893e+00,1.397850e+00,1.497889e+00,0
3,3.625975e-01,1,1,1,0,150,3.981072e-01,0,50,1.147941e+00,1.297916e+00,1.397915e+00,1.497908e+00,0
3,3.144632e-01,1,1,1,1,150,3.981072e-01,0,35,1.147926e+00,1.297857e+00,1.397902e+00,1.497893e+00,0
3,2.207036e-01,1,1,1,1,150,3.981072e-01,0,40,1.147973e+00,1.297943e+00,1.397944e+00,1.497935e+00,0
3,2.508093e-01,0,1,0,1,150,3.981072e-01,0,55,1.147850e+00,1.297826e+00,1.397810e+00,1.497808e+00,0
3,3.114939e-01,0,1,0,0,150,1.584893e-01,0,50,1.147991e+00,1.297916e+00,1.397916e+00,1.497914e+00,0
3,4.250834e-01,1,1,1,1,150,1.584893e-01,0,45,1.148221e+00,1.298198e+00,1.398201e+00,1.497920e+00,0
3,3.675100e-01,0,1,0,1,150,1.584893e-01,0,40,1.148281e+00,1.298247e+00,1.398246e+00,1.498253e+00,0
3,2.229741e-01,1,1,1,1,150,1.584893e-01,0,45,1.148072e+00,1.298055e+00,1.398051e+00,1.498050e+00,0
3,2.132035e-01,0,1,0,0,150,1.584893e-01,0,45,1.148221e+00,1.298189e+00,1.397911e+00,1.498184e+00,0
3,2.512914e-01,0,1,0,1,150,1.584893e-01,0,40,1.147685e+00,1.297953e+00,1.397958e+00,1.497956e+00,0
3,1.922030e-01,1,1,1,0,150,1.584893e-01,0,45,1.147971e+00,1.297941e+00,1.397944e+00,1.497930e+00,0
3,1.754420e-01,0,1,0,0,150,1.584893e-01,0,50,1.148264e+00,1.298237e+00,1.398241e+00,1.498194e+00,0
3,2.874272e-01,1,1,1,1,150,1.584893e-01,0,35,1.148217e+00,1.298197e+00,1.398197e+00,1.498192e+00,0
3,1.705046e-01,1,1,1,0,150,1.584893e-01,0,35,1.147995e+00,1.298014e+00,1.398016e+00,1.498009e+00,0
3,2.030107e-01,1,1,1,0,150,1.584893e-01,0,40,1.147917e+00,1.297894e+00,1.397896e+00,1.497890e+00,0
3,1.856381e-01,1,1,1,0,150,1.584893e-01,0,45,1.147837e+00,1.297825e+00,1.397825e+00,1.497811e+00,0
3,2.089393e-01,0,1,0,0,150,1.584893e-01,0,50,1.147924e+00,1.297896e+00,1.397897e+00,1.497891e+00,0
3,2.237866e-01,1,1,1,1,150,1.584893e-01,0,55,1.148278e+00,1.298259e+00,1.398262e+00,1.498257e+00,0
3,2.374773e-01,0,1,0,1,150,1.584893e-01,0,55,1.148345e+00,1.298328e+00,1.398323e+00,1.498319e+00,0
3,2.349994e-01,0,1,0,0,150,1.584893e-01,0,55,1.147918e+00,1.297895e+00,1.397865e+00,1.497873e+00,0
3,2.653047e-01,0,1,0,0,150,6.309573e-02,0,40,1.147899e+00,1.297879e+00,1.397878e+00,1.497873e+00,0
3,2.616013e-01,0,1,0,0,150,6.309573e-02,0,40,1.147814e+00,1.297839e+00,1.397838e+00,1.497831e+00,0
3,2.400816e-01,0,1,0,0,150,6.309573e-02,0,55,1.148009e+00,1.298037e+00,1.397987e+00,1.497987e+00,0
3,3.820115e-01,1,0,0,1,150,6.309573e-02,0,55,1.148254e+00,1.298235e+00,1.398234e+00,1.498224e+00,0
3,5.170715e-01,1,0,0,0,150,6.309573e-02,0,40,1.147986e+00,1.297967e+00,1.397974e+00,1.497962e+00,0
3,4.710492e-01,0,0,1,1,150,6.309573e-02,0,35,1.147747e+00,1.297726e+00,1.397728e+00,1.497721e+00,0
3,1.602986e+00,1,1,1,0,150,6.309573e-02,0,55,1.147644e+00,1.297906e+00,1.397902e+00,1.497894e+00,0
3,4.819988e-01,1,1,1,0,150,6.309573e-02,0,55,1.147897e+00,1.297898e+00,1.397879e+00,1.497877e+00,0
3,5.254460e-01,1,0,0,1,150,6.309573e-02,0,55,1.147897e+00,1.297877e+00,1.397922e+00,1.497864e+00,0
3,4.872093e-01,1,1,1,0,150,6.309573e-02,0,50,1.147941e+00,1.297932e+00,1.397926e+00,1.497928e+00,0
3,2.242353e+00,0,0,1,0,150,6.309573e-02,0,50,1.147914e+00,1.297884e+00,1.397890e+00,1.497881e+00,0
3,7.838933e-01,1,1,1,0,150,6.309573e-02,0,50,1.148225e+00,1.298205e+00,1.398204e+00,1.498200e+00,0
3,1.191534e+00,0,0,1,0,150,6.309573e-02,0,35,1.147994e+00,1.297971e+00,1.397970e+00,1.497965e+00,0
