Subject,RT,Choice,Accuracy,Target,Prime,PrimeDuration,Contrast,Block,Angle,FixTime,PrimeTime,TargetTime,MaskTime,BlockType
4,1.700823e+00,1,0,0,0,150,1,0,40,1.144015e+00,1.293997e+00,1.394021e+00,1.493998e+00,0
4,3.344662e-01,1,1,1,1,150,1,0,50,1.146624e+00,1.296604e+00,1.396621e+00,1.496619e+00,0
4,6.074246e-01,0,1,0,0,150,1,0,35,1.148266e+00,1.298290e+00,1.398314e+00,1.497972e+00,0
4,3.666950e-01,1,1,1,0,150,1,0,50,1.148148e+00,1.298156e+00,1.398170e+00,1.498177e+00,0
4,5.265535e-01,1,0,0,0,150,1,0,55,1.148028e+00,1.298016e+00,1.398042e+00,1.498035e+00,0
4,2.477210e-01,0,1,0,0,150,1,0,35,1.147941e+00,1.297908e+00,1.397941e+00,1.497934e+00,0
4,2.446204e-01,0,1,0,1,150,1,0,45,1.148066e+00,1.298046e+00,1.398069e+00,1.498053e+00,0
4,1.692937e-01,0,1,0,1,150,1,0,55,1.147917e+00,1.297894e+00,1.397928e+00,1.497914e+00,0
4,3.215796e-01,0,1,0,1,150,1,0,40,1.148016e+00,1.297993e+00,1.398023e+00,1.498014e+00,0
4,4.194358e-01,1,1,1,0,150,1,0,35,1.148065e+00,1.298043e+00,1.398058e+00,1.498056e+00,0
4,2.172118e-01,1,1,1,0,150,1,0,45,1.148113e+00,1.298043e+00,1.398111e+00,1.498072e+00,0
4,1.836144e-01,1,1,1,0,150,1,0,55,1.147972e+00,1.297969e+00,1.397975e+00,1.497964e+00,0
4,1.829156e-01,0,1,0,0,150,1,0,50,1.148046e+00,1.298024e+00,1.398050e+00,1.498043e+00,0
4,1.501757e-01,0,1,0,1,150,1,0,45,1.148009e+00,1.297989e+00,1.398017e+00,1.498008e+00,0
4,2.386142e-01,0,1,0,0,150,1,0,50,1.148040e+00,1.297998e+00,1.397995e+00,1.498011e+00,0
4,5.084687e-01,1,1,1,1,150,1,0,40,1.147988e+00,1.297967e+00,1.397945e+00,1.497979e+00,0
4,2.868502e-01,1,1,1,0,150,3.981072e-01,0,55,1.148298e+00,1.298276e+00,1.398316e+00,1.498273e+00,0
4,2.983712e-01,0,1,0,0,150,3.981072e-01,0,50,1.147992e+00,1.298031e+00,1.398057e+00,1.498055e+00,0
4,1.890235e-01,1,1,1,1,150,3.981072e-01,0,55,1.147859e+00,1.297836e+00,1.397857e+00,1.497854e+00,0
4,2.604335e-01,1,1,1,1,150,3.981072e-01,0,45,1.148000e+00,1.297981e+00,1.397999e+00,1.498001e+00,0
4,2.328468e-01,1,1,1,1,150,3.981072e-01,0,55,1.147812e+00,1.297794e+00,1.397812e+00,1.497803e+00,0
4,2.856615e-01,0,1,0,0,150,3.981072e-01,0,45,1.147979e+00,1.297956e+00,1.397992e+00,1.497989e+00,0
4,2.974699e-01,1,1,1,0,150,3.981072e-01,0,55,1.148075e+00,1.298058e+00,1.398064e+00,1.498054e+00,0
4,1.720604e-01,1,1,1,1,150,3.981072e-01,0,50,1.148041e+00,1.297999e+00,1.398003e+00,1.498016e+00,0
4,1.878179e-01,1,1,1,1,150,3.981072e-01,0,55,1.148014e+00,1.297991e+00,1.397707e+00,1.497983e+00,0
4,4.675179e-01,1,0,0,0,150,3.981072e-01,0,50,1.148094e+00,1.298074e+00,1.398032e+00,1.498072e+00,0
4,2.072731e-01,0,1,0,0,150,3.981072e-01,0,55,1.147982e+00,1.297914e+00,1.397959e+00,1.497961e+00,0
4,4.301108e-01,1,0,0,1,150,3.981072e-01,0,35,1.148435e+00,1.298359e+00,1.398406e+00,1.498406e+00,0
4,3.632449e-01,1,1,1,0,150,3.981072e-01,0,50,1.148033e+00,1.298009e+00,1.398042e+00,1.498030e+00,0
4,4.037626e-01,1,1,1,0,150,3.981072e-01,0,35,1.147936e+00,1.297907e+00,1.397913e+00,1.497905e+00,0
4,4.098744e-01,1,1,1,0,150,3.981072e-01,0,45,1.148007e+00,1.297984e+00,1.397992e+00,1.497979e+00,0
4,3.683830e-01,0,1,0,0,150,3.981072e-01,0,45,1.147977e+00,1.297952e+00,1.397988e+00,1.497949e+00,0
4,5.042241e-01,1,1,1,0,150,1.584893e-01,0,40,1.147959e+00,1.297913e+00,1.397944e+00,1.497937e+00,0
4,2.910764e-01,1,1,1,1,150,1.584893e-01,0,35,1.147831e+00,1.297824e+00,1.397825e+00,1.497803e+00,0
4,2.461043e-01,0,1,0,1,150,1.584893e-01,0,40,1.148055e+00,1.298008e+00,1.398019e+00,1.498013e+00,0
4,3.310106e-01,0,1,0,0,150,1.584893e-01,0,50,1.148000e+00,1.297941e+00,1.397976e+00,1.497948e+00,0
4,2.684068e-01,1,0,0,1,150,1.584893e-01,0,40,1.148069e+00,1.298074e+00,1.398064e+00,1.498060e+00,0
4,2.485357e-01,0,1,0,0,150,1.584893e-01,0,50,1.147895e+00,1.297898e+00,1.397902e+00,1.497891e+00,0
4,3.572830e-01,1,1,1,1,150,1.584893e-01,0,50,1.147983e+00,1.297903e+00,1.397955e+00,1.497947e+00,0
4,2.859314e-01,0,1,0,1,150,1.584893e-01,0,40,1.148397e+00,1.298375e+00,1.398375e+00,1.498371e+00,0
4,5.608379e-01,1,1,1,1,150,1.584893e-01,0,55,1.148063e+00,1.298036e+00,1.398052e+00,1.498041e+00,0
4,3.293468e-01,0,1,0,1,150,1.584893e-01,0,40,1.147985e+00,1.298018e+00,1.398009e+00,1.498002e+00,0
4,2.184364e-01,1,1,1,1,150,1.584893e-01,0,35,1.148059e+00,1.298067e+00,1.398071e+00,1.498066e+00,0
