Subject,RT,Choice,Accuracy,Target,Prime,PrimeDuration,Contrast,Block,Angle,FixTime,PrimeTime,TargetTime,MaskTime,BlockType
1,4.824399e+00,1,1,1,0,150,1,0,45,1.149705e+00,1.299687e+00,1.399709e+00,1.499706e+00,0
1,2.036315e+00,0,1,0,1,150,1,0,40,1.145737e+00,1.295720e+00,1.395735e+00,1.495705e+00,0
1,8.820460e-01,0,1,0,1,150,1,0,40,1.147958e+00,1.297915e+00,1.397921e+00,1.497911e+00,0
1,4.698135e-01,0,1,0,0,150,1,0,40,1.147803e+00,1.297774e+00,1.397777e+00,1.497767e+00,0
1,5.934280e-01,1,1,1,1,150,1,0,35,1.147964e+00,1.297922e+00,1.397940e+00,1.497935e+00,0
1,4.080930e-01,1,1,1,1,150,1,0,35,1.148078e+00,1.298054e+00,1.398056e+00,1.498047e+00,0
1,5.109313e-01,1,1,1,1,150,1,0,35,1.148011e+00,1.298019e+00,1.397999e+00,1.498000e+00,0
1,4.088802e-01,0,1,0,1,150,1,0,35,1.148092e+00,1.298070e+00,1.398067e+00,1.498063e+00,0
1,4.475310e-01,0,1,0,0,150,1,0,40,1.148059e+00,1.298047e+00,1.398049e+00,1.498026e+00,0
1,4.041729e-01,1,1,1,0,150,1,0,45,1.147981e+00,1.297958e+00,1.397961e+00,1.497950e+00,0
1,4.190284e-01,1,1,1,1,150,1,0,55,1.147938e+00,1.297870e+00,1.397913e+00,1.497907e+00,0
1,4.494692e-01,0,1,0,1,150,1,0,55,1.147844e+00,1.297888e+00,1.397914e+00,1.497905e+00,0
1,3.658426e-01,1,1,1,0,150,1,0,45,1.148014e+00,1.297969e+00,1.397951e+00,1.497987e+00,0
1,5.418273e-01,1,1,1,1,150,1,0,35,1.147954e+00,1.297952e+00,1.397966e+00,1.498061e+00,0
1,3.755114e-01,1,1,1,1,150,1,0,45,1.148255e+00,1.298267e+00,1.398274e+00,1.498269e+00,0
1,3.992054e-01,0,1,0,0,150,1,0,55,1.148140e+00,1.298165e+00,1.398165e+00,1.498158e+00,0
1,5.659559e-01,0,1,0,1,150,3.981072e-01,0,35,1.148016e+00,1.298016e+00,1.398014e+00,1.498008e+00,0
1,4.779015e-01,1,1,1,1,150,3.981072e-01,0,55,1.148020e+00,1.298010e+00,1.398009e+00,1.498003e+00,0
1,3.615663e-01,1,1,1,0,150,3.981072e-01,0,40,1.147908e+00,1.297894e+00,1.397902e+00,1.497891e+00,0
1,2.816429e-01,1,1,1,0,150,3.981072e-01,0,45,1.148097e+00,1.298082e+00,1.398075e+00,1.498028e+00,0
1,3.090664e-01,1,1,1,0,150,3.981072e-01,0,50,1.147902e+00,1.297887e+00,1.397893e+00,1.497894e+00,0
1,4.474305e-01,0,1,0,1,150,3.981072e-01,0,55,1.148354e+00,1.298305e+00,1.398332e+00,1.498282e+00,0
1,4.366159e-01,0,1,0,0,150,3.981072e-01,0,45,1.147662e+00,1.297911e+00,1.397888e+00,1.497880e+00,0
1,4.733131e-01,1,1,1,0,150,3.981072e-01,0,40,1.147948e+00,1.297918e+00,1.397924e+00,1.497915e+00,0
1,3.014456e-01,0,1,0,1,150,3.981072e-01,0,50,1.148244e+00,1.298249e+00,1.398226e+00,1.498234e+00,0
1,8.803321e-01,0,1,0,0,150,3.981072e-01,0,50,1.147844e+00,1.297833e+00,1.397853e+00,1.497858e+00,0
1,3.798209e-01,0,1,0,1,150,3.981072e-01,0,35,1.147999e+00,1.297959e+00,1.397976e+00,1.497971e+00,0
1,3.471488e-01,1,1,1,1,150,3.981072e-01,0,40,1.147968e+00,1.297941e+00,1.397887e+00,1.497895e+00,0
1,3.555725e-01,1,1,1,1,150,3.981072e-01,0,40,1.147820e+00,1.297774e+00,1.397773e+00,1.497764e+00,0
1,3.803691e-01,1,1,1,1,150,3.981072e-01,0,40,1.147903e+00,1.297894e+00,1.397902e+00,1.497913e+00,0
1,3.636971e-01,1,1,1,0,150,3.981072e-01,0,35,1.147986e+00,1.297962e+00,1.397966e+00,1.498024e+00,0
1,2.915987e-01,1,1,1,0,150,3.981072e-01,0,45,1.147853e+00,1.297825e+00,1.397853e+00,1.497810e+00,0
1,3.033778e-01,1,1,1,1,150,1.584893e-01,0,50,1.148283e+00,1.298290e+00,1.398290e+00,1.498300e+00,0
1,4.096614e-01,1,1,1,0,150,1.584893e-01,0,35,1.147948e+00,1.297995e+00,1.397958e+00,1.497978e+00,0
1,4.237248e-01,1,0,0,1,150,1.584893e-01,0,45,1.147900e+00,1.297894e+00,1.397885e+00,1.497875e+00,0
1,4.860704e-01,1,1,1,0,150,1.584893e-01,0,40,1.147831e+00,1.297830e+00,1.397806e+00,1.497851e+00,0
1,3.292812e-01,0,1,0,0,150,1.584893e-01,0,35,1.147911e+00,1.297897e+00,1.397897e+00,1.497897e+00,0
1,5.148004e-01,1,1,1,1,150,1.584893e-01,0,55,1.147936e+00,1.297890e+00,1.397918e+00,1.497906e+00,0
1,6.368761e-01,1,1,1,0,150,1.584893e-01,0,35,1.147981e+00,1.297932e+00,1.397945e+00,1.497907e+00,0
1,4.422272e-01,0,1,0,1,150,1.584893e-01,0,50,1.147995e+00,1.297678e+00,1.397943e+00,1.497957e+00,0
1,6.395753e-01,0,0,1,1,150,1.584893e-01,0,55,1.148206e+00,1.298187e+00,1.398209e+00,1.498205e+00,0
1,4.208497e-01,1,1,1,1,150,1.584893e-01,0,55,1.147984e+00,1.297945e+00,1.397943e+00,1.497942e+00,0
1,3.947404e-01,0,1,0,0,150,1.584893e-01,0,45,1.148067e+00,1.298021e+00,1.398014e+00,1.498033e+00,0
1,4.414479e-01,0,1,0,1,150,1.584893e-01,0,35,1.147704e+00,1.297750e+00,1.397750e+00,1.497744e+00,0
1,3.665942e-01,1,1,1,0,150,1.584893e-01,0,40,1.148287e+00,1.298266e+00,1.398290e+00,1.498271e+00,0
1,3.428351e-01,0,1,0,0,150,1.584893e-01,0,50,1.147914e+00,1.297898e+00,1.397897e+00,1.497861e+00,0
1,4.234945e-01,0,1,0,1,150,1.584893e-01,0,35,1.147940e+00,1.297932e+00,1.397954e+00,1.497946e+00,0
1,3.892066e-01,0,1,0,0,150,1.584893e-01,0,50,1.148016e+00,1.297994e+00,1.398057e+00,1.498029e+00,0
1,6.042774e-01,1,0,0,1,150,6.309573e-02,0,40,1.147658e+00,1.297878e+00,1.397931e+00,1.497929e+00,0
1,4.912870e-01,0,0,1,1,150,6.309573e-02,0,55,1.147866e+00,1.297865e+00,1.397867e+00,1.497862e+00,0
1,5.663021e-01,1,0,0,1,150,6.309573e-02,0,35,1.148126e+00,1.298108e+00,1.398108e+00,1.498101e+00,0
1,6.302705e-01,0,0,1,0,150,6.309573e-02,0,45,1.147876e+00,1.297867e+00,1.397599e+00,1.497840e+00,0
1,3.639965e-01,1,1,1,0,150,6.309573e-02,0,35,1.147795e+00,1.297775e+00,1.397823e+00,1.497820e+00,0
1,5.721178e-01,1,1,1,0,150,6.309573e-02,0,55,1.147935e+00,1.297884e+00,1.397922e+00,1.497910e+00,0
1,3.800150e-01,1,1,1,1,150,6.309573e-02,0,45,1.147980e+00,1.297963e+00,1.397991e+00,1.497963e+00,0
1,3.471386e-01,1,0,0,0,150,6.309573e-02,0,40,1.148025e+00,1.298023e+00,1.398017e+00,1.497978e+00,0
1,3.080133e-01,1,1,1,1,150,6.309573e-02,0,50,1.147917e+00,1.297892e+00,1.397917e+00,1.497911e+00,0
1,2.384474e-01,1,1,1,0,150,6.309573e-02,0,40,1.148214e+00,1.298216e+00,1.398216e+00,1.498210e+00,0
1,1.558251e-01,1,0,0,1,150,6.309573e-02,0,50,1.147869e+00,1.297848e+00,1.397871e+00,1.497865e+00,0
1,2.367178e-01,1,0,0,0,150,6.309573e-02,0,55,1.148030e+00,1.297890e+00,1.397874e+00,1.497868e+00,0
1,2.178493e-01,1,1,1,0,150,6.309573e-02,0,35,1.147958e+00,1.297962e+00,1.397961e+00,1.497952e+00,0
1,2.802233e-01,1,0,0,1,150,6.309573e-02,0,55,1.147973e+00,1.297934e+00,1.397952e+00,1.497948e+00,0
1,4.330954e-02,1,0,0,0,150,6.309573e-02,0,40,1.147940e+00,1.297917e+00,1.397937e+00,1.497891e+00,0
1,1.920536e-01,1,0,0,1,150,6.309573e-02,0,35,1.147882e+00,1.297862e+00,1.397881e+00,1.497879e+00,0
1,4.632945e-01,0,1,0,0,150,2.511886e-02,0,35,1.148241e+00,1.298225e+00,1.398250e+00,1.498223e+00,0
1,2.273303e-01,0,0,1,1,150,2.511886e-02,0,40,1.147931e+00,1.297908e+00,1.397915e+00,1.497908e+00,0
1,2.165942e-01,1,0,0,1,150,2.511886e-02,0,55,1.147875e+00,1.297847e+00,1.397880e+00,1.497873e+00,0
1,1.027598e-01,0,1,0,1,150,2.511886e-02,0,40,1.148001e+00,1.298012e+00,1.397993e+00,1.497957e+00,0
1,9.772530e-02,0,1,0,1,150,2.511886e-02,0,55,1.147841e+00,1.297813e+00,1.397820e+00,1.497833e+00,0
1,8.451912e-02,0,1,0,0,150,2.511886e-02,0,35,1.147875e+00,1.297836e+00,1.397889e+00,1.497885e+00,0
1,1.276711e-01,0,0,1,0,150,2.511886e-02,0,45,1.147946e+00,1.297928e+00,1.397951e+00,1.497948e+00,0
1,2.009119e-01,1,0,0,0,150,2.511886e-02,0,50,1.147959e+00,1.297973e+00,1.397975e+00,1.498000e+00,0
1,1.204376e-04,0,1,0,0,150,2.511886e-02,0,55,1.147935e+00,1.297902e+00,1.397917e+00,1.497911e+00,0
1,1.207395e-04,0,1,0,1,150,2.511886e-02,0,50,1.147911e+00,1.297860e+00,1.397889e+00,1.497863e+00,0
1,1.204376e-04,0,1,0,0,150,2.511886e-02,0,35,1.147850e+00,1.297836e+00,1.397848e+00,1.497848e+00,0
1,1.204376e-04,0,1,0,1,150,2.511886e-02,0,35,1.147879e+00,1.297880e+00,1.397881e+00,1.497831e+00,0
1,1.844295e-04,0,1,0,1,150,2.511886e-02,0,55,1.147907e+00,1.297911e+00,1.397934e+00,1.497925e+00,0
