Subject,RT,Choice,Accuracy,Target,PrimeType,PrimeDuration,FoilContrast,TargetContrast,PP,Angle,BlockType
40,6.649861e-01,0,1,0,0,100,5.000000e-02,2.500000e-01,76,45,-1
40,7.151539e-01,1,1,1,0,100,5.000000e-02,2.500000e-01,76,50,-1
40,4.321654e-01,0,1,0,0,100,5.000000e-02,2.500000e-01,76,35,-1
40,4.655143e-01,0,1,0,0,100,5.000000e-02,2.500000e-01,76,40,-1
40,4.654464e-01,1,1,1,0,100,5.000000e-02,2.500000e-01,76,45,-1
40,5.487114e-01,1,1,1,0,100,5.000000e-02,2.500000e-01,76,50,-1
40,5.493160e-01,0,1,0,0,100,5.000000e-02,2.500000e-01,76,35,-1
40,4.985472e-01,1,1,1,0,100,5.000000e-02,2.500000e-01,76,40,-1
40,5.836263e-01,1,1,1,0,100,5.000000e-02,2.500000e-01,76,45,-1
40,5.836858e-01,1,1,1,0,100,5.000000e-02,2.500000e-01,76,35,-1
40,0,0,0,0,0,0,0,0,0,0,0
40,5.004193e-01,0,1,0,0,100,5.000000e-02,1.000000e-01,76,50,0
40,4.670583e-01,1,1,1,0,100,5.000000e-02,1.000000e-01,76,50,0
40,5.004621e-01,1,1,1,0,100,5.000000e-02,1.000000e-01,76,40,0
40,4.837791e-01,1,1,1,0,100,5.000000e-02,1.000000e-01,76,35,0
40,4.337489e-01,0,1,0,0,100,5.000000e-02,1.000000e-01,76,55,0
40,3.837549e-01,1,1,1,0,100,5.000000e-02,1.000000e-01,76,40,0
40,4.004286e-01,0,1,0,0,100,5.000000e-02,1.000000e-01,76,55,0
40,4.504845e-01,0,1,0,0,100,5.000000e-02,1.000000e-01,76,45,0
40,4.837250e-01,0,1,0,0,100,5.000000e-02,1.000000e-01,76,50,0
40,4.670604e-01,0,1,0,0,100,5.000000e-02,1.000000e-01,76,40,0
40,4.503722e-01,1,1,1,0,100,5.000000e-02,1.000000e-01,76,40,0
40,5.005083e-01,1,1,1,0,100,5.000000e-02,1.000000e-01,76,50,0
40,4.337329e-01,0,1,0,0,100,5.000000e-02,1.000000e-01,76,40,0
40,5.171814e-01,0,1,0,0,100,5.000000e-02,1.000000e-01,76,45,0
40,4.837039e-01,0,1,0,0,100,5.000000e-02,1.000000e-01,76,35,0
40,5.837407e-01,1,1,1,0,100,5.000000e-02,1.000000e-01,76,35,0
40,5.670308e-01,1,1,1,0,100,5.000000e-02,1.000000e-01,76,45,0
40,6.003465e-01,1,1,1,0,100,5.000000e-02,1.000000e-01,76,35,0
40,4.170752e-01,1,1,1,0,100,5.000000e-02,1.000000e-01,76,40,0
40,5.003369e-01,0,1,0,0,100,5.000000e-02,1.000000e-01,76,55,0
40,5.337383e-01,0,1,0,0,100,5.000000e-02,7.500000e-02,76,40,0
40,5.338032e-01,0,1,0,0,100,5.000000e-02,7.500000e-02,76,45,0
40,4.336939e-01,1,1,1,0,100,5.000000e-02,7.500000e-02,76,45,0
