Subject,RT,Choice,Accuracy,Target,Prime,PrimeDuration,Contrast,Block,Angle,FixTime,PrimeTime,TargetTime,MaskTime,BlockType
1,3.742908e+00,0,0,1,0,150,1,0,45,1.157288e+00,1.310048e+00,1.407272e+00,1.504486e+00,0
1,4.995357e+00,2,0,0,1,150,1,0,35,1.155722e+00,1.308460e+00,1.405685e+00,1.502915e+00,0
1,1.368178e+00,1,0,0,1,150,1,0,50,1.150518e+00,1.303286e+00,1.400504e+00,1.497718e+00,0
1,2.219379e+00,0,1,0,0,150,1,0,55,1.150688e+00,1.303459e+00,1.400673e+00,1.497938e+00,0
1,1.263227e+00,1,1,1,1,150,1,0,50,1.150582e+00,1.303336e+00,1.400562e+00,1.497777e+00,0
1,5.067500e-01,1,1,1,1,150,1,0,35,1.150622e+00,1.303353e+00,1.400528e+00,1.497742e+00,0
1,2.672173e-01,1,1,1,1,150,1,0,35,1.150669e+00,1.303418e+00,1.400634e+00,1.497844e+00,0
1,3.665050e-01,0,1,0,1,150,1,0,50,1.150669e+00,1.303411e+00,1.400678e+00,1.497876e+00,0
1,3.525097e-01,0,1,0,0,150,1,0,35,1.150572e+00,1.303326e+00,1.400586e+00,1.497800e+00,0
1,2.885013e-01,1,1,1,0,150,1,0,35,1.150696e+00,1.303447e+00,1.400661e+00,1.497877e+00,0
1,3.830937e-01,1,1,1,1,150,1,0,35,1.150687e+00,1.303426e+00,1.400641e+00,1.497854e+00,0
1,3.962196e-01,0,1,0,1,150,1,0,55,1.150727e+00,1.303482e+00,1.400708e+00,1.497924e+00,0
1,5.078230e-01,1,1,1,0,150,1,0,45,1.150735e+00,1.303487e+00,1.400733e+00,1.497926e+00,0
1,2.039859e-01,1,1,1,1,150,1,0,45,1.150728e+00,1.303484e+00,1.400711e+00,1.497874e+00,0
1,2.055709e-01,1,1,1,1,150,1,0,35,1.150649e+00,1.303404e+00,1.400629e+00,1.497834e+00,0
1,2.875997e-01,0,1,0,0,150,1,0,45,1.150732e+00,1.303487e+00,1.400711e+00,1.497928e+00,0
1,3.508299e-01,0,1,0,1,150,3.981072e-01,0,55,1.150565e+00,1.303319e+00,1.400554e+00,1.497759e+00,0
1,4.777561e-01,1,1,1,1,150,3.981072e-01,0,50,1.150708e+00,1.303459e+00,1.400686e+00,1.497914e+00,0
1,5.928709e-01,1,1,1,0,150,3.981072e-01,0,35,1.150656e+00,1.303409e+00,1.400636e+00,1.497840e+00,0
1,2.381770e-01,1,1,1,0,150,3.981072e-01,0,40,1.150770e+00,1.303524e+00,1.400749e+00,1.497964e+00,0
1,3.009904e-01,1,1,1,0,150,3.981072e-01,0,50,1.150750e+00,1.303465e+00,1.400674e+00,1.497887e+00,0
1,3.178040e-01,0,1,0,1,150,3.981072e-01,0,40,1.150747e+00,1.303503e+00,1.400727e+00,1.497942e+00,0
