Subject,RT,Choice,Accuracy,Target,Prime,PrimeDuration,Contrast,Block,Angle,FixTime,PrimeTime,TargetTime,MaskTime,BlockType
4,1.490669e+00,1,0,0,0,150,1,0,55,1.153654e+00,1.306406e+00,1.403592e+00,1.500780e+00,0
4,1.361075e+00,0,0,1,1,150,1,0,45,1.148940e+00,1.301689e+00,1.398902e+00,1.496071e+00,0
4,1.075531e+00,0,1,0,0,150,1,0,45,1.150562e+00,1.303278e+00,1.400510e+00,1.497719e+00,0
4,5.854085e-01,1,1,1,0,150,1,0,35,1.150769e+00,1.303518e+00,1.400686e+00,1.497906e+00,0
4,5.332497e-01,0,1,0,0,150,1,0,40,1.150722e+00,1.303469e+00,1.400660e+00,1.497873e+00,0
4,4.892646e-01,0,1,0,0,150,1,0,50,1.150669e+00,1.303417e+00,1.400587e+00,1.497787e+00,0
4,4.700329e-01,0,1,0,1,150,1,0,55,1.150726e+00,1.303473e+00,1.400693e+00,1.497909e+00,0
4,3.600604e-01,0,1,0,1,150,1,0,45,1.150804e+00,1.303505e+00,1.400680e+00,1.497874e+00,0
4,3.774234e-01,0,1,0,1,150,1,0,55,1.150751e+00,1.303484e+00,1.400702e+00,1.497915e+00,0
4,3.337166e-01,1,1,1,0,150,1,0,45,1.150798e+00,1.303529e+00,1.400749e+00,1.497952e+00,0
4,3.794889e-01,1,1,1,0,150,1,0,45,1.150710e+00,1.303460e+00,1.400650e+00,1.497874e+00,0
4,3.836638e-01,1,1,1,0,150,1,0,45,1.150635e+00,1.303366e+00,1.400548e+00,1.497764e+00,0
4,3.489122e-01,0,1,0,0,150,1,0,50,1.150643e+00,1.303396e+00,1.400582e+00,1.497795e+00,0
4,3.652033e-01,0,1,0,1,150,1,0,35,1.150735e+00,1.303500e+00,1.400668e+00,1.497889e+00,0
4,4.631121e-01,0,1,0,0,150,1,0,55,1.150718e+00,1.303443e+00,1.400669e+00,1.497824e+00,0
4,4.321382e-01,1,1,1,1,150,1,0,35,1.150556e+00,1.303278e+00,1.400498e+00,1.497680e+00,0
4,7.330155e-01,1,1,1,0,150,3.981072e-01,0,55,1.150673e+00,1.303423e+00,1.400628e+00,1.497809e+00,0
4,4.153621e-01,0,1,0,0,150,3.981072e-01,0,55,1.150676e+00,1.303426e+00,1.400607e+00,1.497811e+00,0
4,3.528257e-01,1,1,1,1,150,3.981072e-01,0,55,1.150524e+00,1.303281e+00,1.400479e+00,1.497674e+00,0
4,2.726861e-01,1,1,1,1,150,3.981072e-01,0,50,1.150645e+00,1.303389e+00,1.400572e+00,1.497810e+00,0
4,2.291894e-01,1,1,1,1,150,3.981072e-01,0,50,1.150828e+00,1.303598e+00,1.400763e+00,1.497971e+00,0
4,1.474337e-01,1,0,0,0,150,3.981072e-01,0,35,1.150723e+00,1.303449e+00,1.400626e+00,1.497841e+00,0
4,2.847266e-01,0,0,1,0,150,3.981072e-01,0,45,1.150742e+00,1.303496e+00,1.400682e+00,1.497894e+00,0
4,3.474371e-01,1,1,1,1,150,3.981072e-01,0,40,1.150752e+00,1.303498e+00,1.400693e+00,1.497895e+00,0
4,4.584392e-01,1,1,1,1,150,3.981072e-01,0,45,1.150724e+00,1.303474e+00,1.400656e+00,1.497860e+00,0
4,3.870885e-01,0,1,0,0,150,3.981072e-01,0,35,1.150648e+00,1.303448e+00,1.400609e+00,1.497824e+00,0
4,3.685738e-01,1,0,0,0,150,3.981072e-01,0,45,1.150769e+00,1.303506e+00,1.400703e+00,1.497908e+00,0
4,3.314889e-01,0,1,0,1,150,3.981072e-01,0,40,1.150765e+00,1.303518e+00,1.400680e+00,1.498002e+00,0
4,3.124420e-01,1,1,1,0,150,3.981072e-01,0,45,1.150715e+00,1.303458e+00,1.400644e+00,1.497855e+00,0
4,2.422193e-01,1,1,1,0,150,3.981072e-01,0,50,1.150638e+00,1.303385e+00,1.400571e+00,1.497808e+00,0
4,2.656690e-01,1,1,1,0,150,3.981072e-01,0,45,1.150696e+00,1.303444e+00,1.400628e+00,1.497847e+00,0
4,4.132953e-01,0,1,0,0,150,3.981072e-01,0,55,1.150643e+00,1.303370e+00,1.400570e+00,1.497757e+00,0
4,2.546187e-01,1,1,1,0,150,1.584893e-01,0,40,1.150628e+00,1.303345e+00,1.400545e+00,1.497767e+00,0
4,4.396573e-01,0,0,1,1,150,1.584893e-01,0,50,1.150751e+00,1.303503e+00,1.400691e+00,1.497927e+00,0
4,2.452786e-01,1,0,0,1,150,1.584893e-01,0,45,1.150686e+00,1.303431e+00,1.400607e+00,1.497837e+00,0
4,3.415731e-01,0,1,0,0,150,1.584893e-01,0,45,1.150762e+00,1.303529e+00,1.400682e+00,1.497895e+00,0
4,4.287026e-01,0,1,0,1,150,1.584893e-01,0,50,1.150711e+00,1.303474e+00,1.400620e+00,1.497858e+00,0
4,3.444044e-01,0,1,0,0,150,1.584893e-01,0,50,1.150728e+00,1.303480e+00,1.400654e+00,1.497881e+00,0
4,5.995435e-01,1,1,1,1,150,1.584893e-01,0,50,1.150756e+00,1.303505e+00,1.400684e+00,1.497903e+00,0
4,4.211983e-01,0,1,0,1,150,1.584893e-01,0,40,1.150667e+00,1.303436e+00,1.400609e+00,1.497822e+00,0
4,3.601929e-01,1,1,1,1,150,1.584893e-01,0,55,1.150643e+00,1.303412e+00,1.400629e+00,1.497833e+00,0
4,3.532574e-01,1,0,0,1,150,1.584893e-01,0,55,1.150684e+00,1.303415e+00,1.400619e+00,1.497815e+00,0
4,2.653735e-01,0,0,1,1,150,1.584893e-01,0,55,1.150737e+00,1.303489e+00,1.400681e+00,1.497918e+00,0
4,4.766666e-01,0,1,0,1,150,1.584893e-01,0,45,1.150623e+00,1.303371e+00,1.400556e+00,1.497821e+00,0
