Subject,RT,Choice,Accuracy,Target,Prime,PrimeDuration,Contrast,Block,Angle,FixTime,PrimeTime,TargetTime,MaskTime,BlockType
6,2.367174e+00,1,1,1,0,150,1,0,55,1.154483e+00,1.307242e+00,1.404460e+00,1.501674e+00,0
6,1.505852e+00,0,1,0,1,150,1,0,45,1.148610e+00,1.301341e+00,1.398557e+00,1.495771e+00,0
6,9.867173e-01,1,0,0,0,150,1,0,45,1.150650e+00,1.303402e+00,1.400618e+00,1.497835e+00,0
6,7.799190e-01,1,1,1,1,150,1,0,35,1.150626e+00,1.303381e+00,1.400600e+00,1.497804e+00,0
6,4.055367e-01,0,1,0,1,150,1,0,40,1.150648e+00,1.303398e+00,1.400622e+00,1.497830e+00,0
6,3.418459e-01,0,1,0,0,150,1,0,35,1.150658e+00,1.303398e+00,1.400627e+00,1.497819e+00,0
6,2.284907e-01,0,1,0,0,150,1,0,40,1.150655e+00,1.303408e+00,1.400627e+00,1.497860e+00,0
6,2.419783e-01,0,0,1,0,150,1,0,55,1.150695e+00,1.303448e+00,1.400665e+00,1.497882e+00,0
6,4.251370e-01,0,1,0,1,150,1,0,35,1.150792e+00,1.303509e+00,1.400730e+00,1.497941e+00,0
6,3.723141e-01,0,1,0,1,150,1,0,40,1.150666e+00,1.303416e+00,1.400637e+00,1.497851e+00,0
6,4.073813e-01,1,1,1,1,150,1,0,35,1.150777e+00,1.303529e+00,1.400751e+00,1.497963e+00,0
6,4.880080e-01,1,1,1,0,150,1,0,35,1.150769e+00,1.303521e+00,1.400739e+00,1.497965e+00,0
6,2.927861e-01,0,1,0,1,150,1,0,50,1.150763e+00,1.303514e+00,1.400728e+00,1.497952e+00,0
6,4.525155e-01,1,1,1,1,150,1,0,50,1.150735e+00,1.303484e+00,1.400702e+00,1.497936e+00,0
6,2.923689e-01,0,1,0,1,150,1,0,35,1.150775e+00,1.303528e+00,1.400746e+00,1.497982e+00,0
6,3.479437e-01,0,1,0,0,150,1,0,45,1.150748e+00,1.303487e+00,1.400704e+00,1.497919e+00,0
6,3.320057e-01,1,1,1,0,150,3.981072e-01,0,50,1.150707e+00,1.303457e+00,1.400667e+00,1.497890e+00,0
6,2.245480e-01,0,1,0,0,150,3.981072e-01,0,35,1.150623e+00,1.303378e+00,1.400602e+00,1.497811e+00,0
6,4.297383e-01,0,1,0,0,150,3.981072e-01,0,40,1.150657e+00,1.303407e+00,1.400620e+00,1.497867e+00,0
6,3.373876e-01,1,1,1,0,150,3.981072e-01,0,50,1.150776e+00,1.303518e+00,1.400752e+00,1.497952e+00,0
6,1.835882e-01,0,1,0,0,150,3.981072e-01,0,40,1.150732e+00,1.303475e+00,1.400711e+00,1.497908e+00,0
6,2.536688e-01,1,1,1,0,150,3.981072e-01,0,45,1.150693e+00,1.303463e+00,1.400666e+00,1.497907e+00,0
6,5.028935e-01,0,0,1,0,150,3.981072e-01,0,55,1.150692e+00,1.303441e+00,1.400662e+00,1.497875e+00,0
6,1.743249e-01,1,0,0,0,150,3.981072e-01,0,55,1.150794e+00,1.303543e+00,1.400761e+00,1.497980e+00,0
6,2.602218e-01,0,1,0,0,150,3.981072e-01,0,40,1.150687e+00,1.303440e+00,1.400650e+00,1.497873e+00,0
6,3.019957e-01,0,1,0,0,150,3.981072e-01,0,45,1.150816e+00,1.303566e+00,1.400786e+00,1.498000e+00,0
6,5.670863e-01,0,1,0,0,150,3.981072e-01,0,45,1.150770e+00,1.303518e+00,1.400737e+00,1.497954e+00,0
6,2.236536e-01,1,1,1,1,150,3.981072e-01,0,55,1.150736e+00,1.303489e+00,1.400710e+00,1.497923e+00,0
6,2.445518e-01,0,1,0,1,150,3.981072e-01,0,45,1.150694e+00,1.303448e+00,1.400666e+00,1.497880e+00,0
6,2.850386e-01,1,1,1,0,150,3.981072e-01,0,40,1.150653e+00,1.303411e+00,1.400621e+00,1.497843e+00,0
6,4.991449e-01,1,1,1,1,150,3.981072e-01,0,50,1.150814e+00,1.303539e+00,1.400761e+00,1.497969e+00,0
6,4.575585e-01,1,1,1,1,150,3.981072e-01,0,35,1.150709e+00,1.303476e+00,1.400682e+00,1.497899e+00,0
6,4.576146e-01,1,0,0,0,150,1.584893e-01,0,35,1.150751e+00,1.303499e+00,1.400719e+00,1.497936e+00,0
6,3.212066e-01,1,1,1,1,150,1.584893e-01,0,45,1.150757e+00,1.303538e+00,1.400728e+00,1.497938e+00,0
6,3.728215e-01,1,1,1,1,150,1.584893e-01,0,45,1.150661e+00,1.303420e+00,1.400640e+00,1.497854e+00,0
6,3.279873e-01,1,1,1,1,150,1.584893e-01,0,45,1.150759e+00,1.303505e+00,1.400750e+00,1.497937e+00,0
6,2.690348e-01,1,1,1,0,150,1.584893e-01,0,45,1.150755e+00,1.303506e+00,1.400731e+00,1.497941e+00,0
6,2.160230e-01,1,1,1,1,150,1.584893e-01,0,45,1.150631e+00,1.303390e+00,1.400607e+00,1.497821e+00,0
6,2.279987e-01,1,1,1,1,150,1.584893e-01,0,40,1.150731e+00,1.303491e+00,1.400705e+00,1.497921e+00,0
6,2.746283e-01,1,1,1,1,150,1.584893e-01,0,55,1.150629e+00,1.303388e+00,1.400600e+00,1.497813e+00,0
6,3.024161e-01,1,0,0,1,150,1.584893e-01,0,55,1.150747e+00,1.303495e+00,1.400724e+00,1.497953e+00,0
6,5.356337e-01,1,1,1,0,150,1.584893e-01,0,40,1.150763e+00,1.303500e+00,1.400726e+00,1.497935e+00,0
6,3.564099e-01,1,1,1,1,150,1.584893e-01,0,35,1.150599e+00,1.303352e+00,1.400571e+00,1.497785e+00,0
6,2.769326e-01,1,0,0,0,150,1.584893e-01,0,50,1.150601e+00,1.303377e+00,1.400571e+00,1.497787e+00,0
6,3.702332e-01,1,0,0,1,150,1.584893e-01,0,40,1.150716e+00,1.303471e+00,1.400686e+00,1.497903e+00,0
6,1.005360e+00,0,0,1,0,150,1.584893e-01,0,40,1.150768e+00,1.303520e+00,1.400740e+00,1.497951e+00,0
6,3.769414e-01,1,0,0,1,150,1.584893e-01,0,45,1.150682e+00,1.303435e+00,1.400653e+00,1.497890e+00,0
6,5.563850e-01,1,0,0,1,150,1.584893e-01,0,40,1.150730e+00,1.303482e+00,1.400698e+00,1.497916e+00,0
6,5.407243e-01,0,0,1,0,150,6.309573e-02,0,45,1.150702e+00,1.303459e+00,1.400679e+00,1.497892e+00,0
6,1.080759e+00,1,0,0,1,150,6.309573e-02,0,50,1.150760e+00,1.303499e+00,1.400727e+00,1.497934e+00,0
6,1.408032e+00,1,0,0,1,150,6.309573e-02,0,40,1.150757e+00,1.303492e+00,1.400710e+00,1.497928e+00,0
6,7.279157e-01,0,0,1,1,150,6.309573e-02,0,55,1.150708e+00,1.303484e+00,1.400682e+00,1.497896e+00,0
6,1.441002e+00,1,0,0,1,150,6.309573e-02,0,50,1.150711e+00,1.303469e+00,1.400696e+00,1.497900e+00,0
6,1.510632e+00,1,0,0,1,150,6.309573e-02,0,40,1.150579e+00,1.303346e+00,1.400551e+00,1.497771e+00,0
6,4.714029e-01,0,1,0,1,150,6.309573e-02,0,40,1.150665e+00,1.303423e+00,1.400632e+00,1.497856e+00,0
6,6.730372e-01,0,1,0,0,150,6.309573e-02,0,35,1.150696e+00,1.303452e+00,1.400672e+00,1.497886e+00,0
6,4.585527e-01,0,0,1,1,150,6.309573e-02,0,40,1.150660e+00,1.303418e+00,1.400635e+00,1.497852e+00,0
6,4.673995e-01,1,0,0,0,150,6.309573e-02,0,35,1.150638e+00,1.303395e+00,1.400614e+00,1.497827e+00,0
6,6.537086e-01,1,0,0,0,150,6.309573e-02,0,35,1.150698e+00,1.303498e+00,1.400622e+00,1.497832e+00,0
6,2.997177e-01,1,0,0,1,150,6.309573e-02,0,35,1.150726e+00,1.303470e+00,1.400686e+00,1.497903e+00,0
6,2.523736e-01,1,1,1,1,150,6.309573e-02,0,40,1.150723e+00,1.303467e+00,1.400691e+00,1.497908e+00,0
6,1.979261e-01,1,0,0,0,150,6.309573e-02,0,45,1.150739e+00,1.303493e+00,1.400713e+00,1.497933e+00,0
6,7.040717e-02,0,0,1,0,150,6.309573e-02,0,55,1.150687e+00,1.303421e+00,1.400696e+00,1.497856e+00,0
6,4.602651e-01,1,1,1,0,150,6.309573e-02,0,40,1.150766e+00,1.303511e+00,1.400733e+00,1.497945e+00,0
6,2.691709e-01,1,1,1,0,150,2.511886e-02,0,50,1.150709e+00,1.303459e+00,1.400693e+00,1.497892e+00,0
6,2.564183e-01,0,1,0,1,150,2.511886e-02,0,35,1.150686e+00,1.303439e+00,1.400656e+00,1.497873e+00,0
6,5.708074e-01,1,0,0,1,150,2.511886e-02,0,50,1.150737e+00,1.303499e+00,1.400707e+00,1.497921e+00,0
6,2.529935e-01,0,1,0,1,150,2.511886e-02,0,40,1.150608e+00,1.303367e+00,1.400583e+00,1.497798e+00,0
6,4.382455e-01,0,0,1,1,150,2.511886e-02,0,55,1.150578e+00,1.303333e+00,1.400551e+00,1.497777e+00,0
6,2.275900e-01,1,0,0,1,150,2.511886e-02,0,45,1.150747e+00,1.303502e+00,1.400740e+00,1.497937e+00,0
6,5.604040e-01,0,1,0,0,150,2.511886e-02,0,40,1.150698e+00,1.303449e+00,1.400667e+00,1.497862e+00,0
6,1.968027e+00,1,1,1,0,150,2.511886e-02,0,55,1.150740e+00,1.303473e+00,1.400701e+00,1.497909e+00,0
6,2.214221e+00,1,1,1,0,150,2.511886e-02,0,35,1.150714e+00,1.303478e+00,1.400698e+00,1.497931e+00,0
6,5.612830e-01,1,0,0,0,150,2.511886e-02,0,40,1.150746e+00,1.303498e+00,1.400717e+00,1.497933e+00,0
6,4.086212e-01,0,1,0,1,150,2.511886e-02,0,55,1.150709e+00,1.303476e+00,1.400682e+00,1.497919e+00,0
6,6.649137e-01,0,1,0,1,150,2.511886e-02,0,50,1.150790e+00,1.303534e+00,1.400752e+00,1.497967e+00,0
6,3.765759e-01,0,0,1,0,150,2.511886e-02,0,35,1.150704e+00,1.303461e+00,1.400680e+00,1.497895e+00,0
6,6.207676e-01,1,1,1,0,150,2.511886e-02,0,40,1.150763e+00,1.303515e+00,1.400732e+00,1.497950e+00,0
6,3.098932e-01,0,0,1,1,150,2.511886e-02,0,55,1.150677e+00,1.303431e+00,1.400641e+00,1.497880e+00,0
6,2.076721e-01,1,1,1,1,150,2.511886e-02,0,45,1.150714e+00,1.303459e+00,1.400696e+00,1.497892e+00,0
6,2.510243e-01,1,1,1,0,150,1.000000e-02,0,35,1.150740e+00,1.303477e+00,1.400696e+00,1.497911e+00,0
6,2.435050e-01,1,1,1,0,150,1.000000e-02,0,45,1.150744e+00,1.303496e+00,1.400716e+00,1.497928e+00,0
6,2.681027e-01,1,1,1,1,150,1.000000e-02,0,40,1.150709e+00,1.303473e+00,1.400683e+00,1.497897e+00,0
6,2.391727e-01,1,1,1,0,150,1.000000e-02,0,45,1.150762e+00,1.303522e+00,1.400737e+00,1.497948e+00,0
6,1.904630e-01,1,0,0,0,150,1.000000e-02,0,50,1.150718e+00,1.303470e+00,1.400691e+00,1.497904e+00,0
6,1.981522e-01,0,1,0,0,150,1.000000e-02,0,40,1.150660e+00,1.303415e+00,1.400636e+00,1.497851e+00,0
6,2.151482e-01,0,0,1,1,150,1.000000e-02,0,50,1.150622e+00,1.303373e+00,1.400591e+00,1.497813e+00,0
6,5.385492e-01,1,0,0,0,150,1.000000e-02,0,45,1.150743e+00,1.303496e+00,1.400717e+00,1.497930e+00,0
6,3.912175e-01,0,1,0,0,150,1.000000e-02,0,35,1.150707e+00,1.303461e+00,1.400691e+00,1.497897e+00,0
6,2.860401e-01,0,0,1,0,150,1.000000e-02,0,45,1.150708e+00,1.303463e+00,1.400681e+00,1.497897e+00,0
