Subject,RT,Choice,Accuracy,Target,PrimeType,PrimeDuration,FoilContrast,TargetContrast,PP,Angle,BlockType
6,6.537835e-01,1,0,0,0,100,5.000000e-02,2.500000e-01,76,55,-1
6,4.983893e-01,0,1,0,0,100,5.000000e-02,2.500000e-01,76,45,-1
6,1.812660e-01,0,1,0,0,100,5.000000e-02,2.500000e-01,76,35,-1
6,1.460949e-04,1,1,1,0,100,5.000000e-02,2.500000e-01,76,45,-1
6,1.316373e+00,0,1,0,0,100,5.000000e-02,2.500000e-01,76,45,-1
6,2.462020e-01,1,1,1,0,100,5.000000e-02,2.500000e-01,76,50,-1
6,1.953032e-01,0,1,0,0,100,5.000000e-02,2.500000e-01,76,35,-1
6,1.506228e-04,1,0,0,0,100,5.000000e-02,2.500000e-01,76,35,-1
6,1.455593e-01,1,0,0,0,100,5.000000e-02,2.500000e-01,76,40,-1
6,5.849359e-02,0,1,0,0,100,5.000000e-02,2.500000e-01,76,50,-1
6,1.108913e-01,1,1,1,0,100,5.000000e-02,2.500000e-01,76,35,-1
6,4.145449e-02,0,1,0,0,100,5.000000e-02,2.500000e-01,76,40,-1
6,6.614125e-03,1,1,1,0,100,5.000000e-02,2.500000e-01,76,55,-1
6,6.932998e-01,0,1,0,0,100,5.000000e-02,2.500000e-01,76,35,-1
6,2.002016e-01,0,1,0,0,100,5.000000e-02,2.500000e-01,76,35,-1
6,1.047213e+00,1,1,1,0,100,5.000000e-02,2.500000e-01,76,55,-1
6,1.557573e-01,0,1,0,0,100,5.000000e-02,2.500000e-01,76,40,-1
6,5.248627e-01,0,1,0,0,100,5.000000e-02,2.500000e-01,76,55,-1
6,1.533395e-04,0,1,0,0,100,5.000000e-02,2.500000e-01,76,50,-1
6,0,0,0,0,0,0,0,0,0,0,0
6,1.915138e-01,0,0,1,0,50,5.000000e-02,1.000000e-01,76,35,1
6,1.398197e-02,1,1,1,0,400,5.000000e-02,1.000000e-01,76,40,1
6,4.693759e-03,1,1,1,0,50,5.000000e-02,1.000000e-01,76,40,1
6,6.674646e-02,0,0,1,0,50,5.000000e-02,1.000000e-01,76,55,1
6,7.217220e-03,1,1,1,0,50,5.000000e-02,1.000000e-01,76,35,1
6,4.620989e-01,0,0,1,0,400,5.000000e-02,1.000000e-01,76,35,1
6,1.837388e-02,1,1,1,0,400,5.000000e-02,1.000000e-01,76,35,1
6,2.408457e-02,1,0,0,0,400,5.000000e-02,1.000000e-01,76,45,1
6,8.145422e-01,1,0,0,0,50,5.000000e-02,1.000000e-01,76,50,1
6,2.858152e-02,0,0,1,0,400,5.000000e-02,1.000000e-01,76,35,1
6,3.780453e-01,1,1,1,0,400,5.000000e-02,1.648721e-01,76,45,1
6,4.971883e-02,1,0,0,0,50,5.000000e-02,1.648721e-01,76,50,1
6,1.828963e-01,0,1,0,0,400,5.000000e-02,1.648721e-01,76,45,1
6,1.270787e-04,0,1,0,0,50,5.000000e-02,1.648721e-01,76,50,1
6,8.851445e-01,0,1,0,0,50,5.000000e-02,1.648721e-01,76,40,1
6,1.288897e-04,1,1,1,0,400,5.000000e-02,1.648721e-01,76,45,1
6,2.559188e-01,0,1,0,0,400,5.000000e-02,1.648721e-01,76,45,1
6,1.486627e-01,0,0,1,0,50,5.000000e-02,1.648721e-01,76,45,1
6,1.017371e-01,1,1,1,0,400,5.000000e-02,1.648721e-01,76,55,1
6,1.261733e-04,1,1,1,0,50,5.000000e-02,1.648721e-01,76,55,1
6,1.270785e-04,1,1,1,0,50,5.000000e-02,1.648721e-01,76,55,1
6,1.291914e-04,0,1,0,0,400,5.000000e-02,1.648721e-01,76,55,1
6,1.560561e-04,0,0,1,0,400,5.000000e-02,1.648721e-01,76,35,1
6,6.446176e-01,0,0,1,0,400,5.000000e-02,1.648721e-01,76,45,1
6,9.677293e-03,1,1,1,0,400,5.000000e-02,1.648721e-01,76,50,1
6,1.255695e-04,0,1,0,0,50,5.000000e-02,1.648721e-01,76,35,1
6,1.718707e+00,1,1,1,0,400,5.000000e-02,1.648721e-01,76,55,1
6,1.288897e-04,0,1,0,0,50,5.000000e-02,1.648721e-01,76,55,1
