Subject,RT,Choice,Accuracy,Target,PrimeType,PrimeDuration,FoilContrast,TargetContrast,PP,Angle,BlockType
2,4.788308e-01,1,1,1,0,100,5.000000e-02,2.500000e-01,76,50,-1
2,9.030271e-02,0,1,0,0,100,5.000000e-02,2.500000e-01,76,50,-1
2,1.899448e-01,0,1,0,0,100,5.000000e-02,2.500000e-01,76,50,-1
2,1.890700e-01,0,1,0,0,100,5.000000e-02,2.500000e-01,76,50,-1
2,2.869481e-02,1,1,1,0,100,5.000000e-02,2.500000e-01,76,55,-1
2,1.310003e-04,1,1,1,0,100,5.000000e-02,2.500000e-01,76,55,-1
2,2.172931e-01,1,1,1,0,100,5.000000e-02,2.500000e-01,76,55,-1
2,2.476673e-01,0,1,0,0,100,5.000000e-02,2.500000e-01,76,35,-1
2,2.363696e-01,1,1,1,0,100,5.000000e-02,2.500000e-01,76,45,-1
2,2.818503e-01,1,1,1,0,100,5.000000e-02,2.500000e-01,76,40,-1
2,0,0,0,0,0,0,0,0,0,0,0
2,3.564333e-01,0,1,0,0,400,5.000000e-02,1.000000e-01,76,55,1
2,5.968153e-01,0,1,0,0,400,5.000000e-02,1.000000e-01,76,40,1
2,1.019670e+00,0,1,0,0,400,5.000000e-02,1.000000e-01,76,55,1
2,5.698422e-01,0,1,0,0,50,5.000000e-02,1.000000e-01,76,55,1
2,4.578562e-01,0,1,0,0,400,5.000000e-02,1.000000e-01,76,35,1
2,5.740913e-01,0,1,0,0,50,5.000000e-02,1.000000e-01,76,50,1
2,3.503958e-01,1,1,1,0,400,5.000000e-02,1.000000e-01,76,40,1
2,2.873466e-01,1,1,1,0,50,5.000000e-02,1.000000e-01,76,50,1
2,3.785865e-01,1,0,0,0,50,5.000000e-02,1.000000e-01,76,35,1
2,2.180830e-01,0,1,0,0,50,5.000000e-02,1.000000e-01,76,40,1
2,1.191557e-01,0,1,0,0,50,5.000000e-02,6.065307e-02,76,50,1
2,1.688785e-01,0,1,0,0,50,5.000000e-02,6.065307e-02,76,55,1
2,2.971523e-01,1,0,0,0,400,5.000000e-02,6.065307e-02,76,40,1
2,1.322078e-04,0,1,0,0,400,5.000000e-02,6.065307e-02,76,40,1
2,8.753713e-01,0,1,0,0,400,5.000000e-02,6.065307e-02,76,50,1
2,5.671304e-01,0,0,1,0,400,5.000000e-02,6.065307e-02,76,50,1
2,4.868366e-01,1,1,1,0,400,5.000000e-02,6.065307e-02,76,50,1
2,4.421226e-01,0,1,0,0,400,5.000000e-02,6.065307e-02,76,45,1
2,4.231242e-01,0,0,1,0,400,5.000000e-02,6.065307e-02,76,55,1
2,1.096799e-01,1,1,1,0,50,5.000000e-02,6.065307e-02,76,40,1
2,1.340187e-04,1,1,1,0,50,5.000000e-02,6.065307e-02,76,50,1
2,8.692779e-02,1,1,1,0,400,5.000000e-02,6.065307e-02,76,55,1
2,4.100993e-01,0,1,0,0,400,5.000000e-02,6.065307e-02,76,55,1
2,2.324789e-01,1,1,1,0,50,5.000000e-02,6.065307e-02,76,35,1
2,1.104276e-01,0,1,0,0,50,5.000000e-02,6.065307e-02,76,50,1
2,2.489535e-01,1,0,0,0,50,5.000000e-02,6.065307e-02,76,55,1
2,1.373737e+00,0,0,1,0,50,5.000000e-02,6.065307e-02,76,40,1
2,2.537335e-01,1,1,1,0,400,5.000000e-02,6.065307e-02,76,45,1
2,2.344801e-01,1,0,0,0,400,5.000000e-02,6.065307e-02,76,40,1
2,4.235981e-01,0,1,0,0,50,5.000000e-02,6.065307e-02,76,40,1
2,3.978484e-01,0,1,0,0,400,5.000000e-02,6.065307e-02,76,35,1
2,1.248349e-01,0,1,0,0,50,5.000000e-02,6.065307e-02,76,45,1
2,2.387952e-01,0,0,1,0,50,5.000000e-02,6.065307e-02,76,40,1
2,1.242164e-01,1,0,0,0,400,5.000000e-02,6.065307e-02,76,50,1
2,2.381780e-01,0,1,0,0,50,5.000000e-02,6.065307e-02,76,50,1
2,1.343205e-04,0,1,0,0,400,5.000000e-02,6.065307e-02,76,55,1
