Subject,RT,Choice,Accuracy,Target,PrimeType,PrimeDuration,FoilContrast,TargetContrast,PP,Angle,BlockType
6,1.197762e+00,0,1,0,0,100,5.000000e-02,2.500000e-01,76,50,-1
6,7.984346e-01,1,1,1,0,100,5.000000e-02,2.500000e-01,76,50,-1
6,8.986749e-01,0,1,0,0,100,5.000000e-02,2.500000e-01,76,55,-1
6,9.315681e-01,1,1,1,0,100,5.000000e-02,2.500000e-01,76,45,-1
6,8.982752e-01,1,1,1,0,100,5.000000e-02,2.500000e-01,76,55,-1
6,7.817092e-01,1,1,1,0,100,5.000000e-02,2.500000e-01,76,45,-1
6,7.822377e-01,1,1,1,0,100,5.000000e-02,2.500000e-01,76,50,-1
6,8.494305e-01,1,1,1,0,100,5.000000e-02,2.500000e-01,76,40,-1
6,8.001216e-01,1,1,1,0,100,5.000000e-02,2.500000e-01,76,40,-1
6,7.670077e-01,1,1,1,0,100,5.000000e-02,2.500000e-01,76,55,-1
6,0,0,0,0,0,0,0,0,0,0,0
6,9.170655e-01,1,1,1,0,100,5.000000e-02,1.000000e-01,76,50,0
6,6.837517e-01,1,1,1,0,100,5.000000e-02,1.000000e-01,76,45,0
6,7.337435e-01,1,1,1,0,100,5.000000e-02,1.000000e-01,76,50,0
6,1.217015e+00,0,0,1,0,100,5.000000e-02,1.000000e-01,76,35,0
6,7.837560e-01,1,0,0,0,100,5.000000e-02,1.000000e-01,76,40,0
6,9.003945e-01,1,0,0,0,100,5.000000e-02,1.000000e-01,76,40,0
6,9.670518e-01,1,0,0,0,100,5.000000e-02,1.000000e-01,76,55,0
6,1.000412e+00,0,0,1,0,100,5.000000e-02,1.000000e-01,76,35,0
6,9.504013e-01,1,1,1,0,100,5.000000e-02,1.000000e-01,76,35,0
6,2.233570e+00,1,1,1,0,100,5.000000e-02,1.000000e-01,76,35,0
6,1.583722e+00,1,0,0,0,100,5.000000e-02,1.000000e-01,76,55,0
6,9.837322e-01,1,1,1,0,100,5.000000e-02,1.000000e-01,76,45,0
6,8.670032e-01,0,1,0,0,100,5.000000e-02,1.000000e-01,76,35,0
6,1.183699e+00,0,1,0,0,100,5.000000e-02,1.000000e-01,76,40,0
