Subject,RT,Choice,Accuracy,Target,PrimeType,PrimeDuration,FoilContrast,TargetContrast,PP,Angle,BlockType
14,2.345192e+00,1,0,0,0,100,5.000000e-02,1.250000e-01,76,45,0
14,6.661878e-01,0,0,1,0,100,5.000000e-02,1.250000e-01,76,50,0
14,1.661495e-01,0,1,0,0,100,5.000000e-02,1.250000e-01,76,50,0
14,4.858387e-01,1,1,1,0,100,5.000000e-02,1.250000e-01,76,35,0
14,1.400555e-04,0,1,0,0,100,5.000000e-02,1.250000e-01,76,45,0
14,5.445709e-01,1,0,0,0,100,5.000000e-02,1.250000e-01,76,50,0
14,2.331812e-01,1,0,0,0,100,5.000000e-02,1.250000e-01,76,45,0
14,5.504937e-01,1,0,0,0,100,5.000000e-02,1.250000e-01,76,50,0
14,1.510042e-01,0,0,1,0,100,5.000000e-02,1.250000e-01,76,55,0
14,5.359850e-01,1,1,1,0,100,5.000000e-02,1.250000e-01,76,35,0
14,3.291985e-01,1,1,1,0,100,5.000000e-02,1.250000e-01,76,40,0
14,4.293341e-02,0,1,0,0,100,5.000000e-02,1.250000e-01,76,35,0
14,2.478300e-01,0,0,1,0,100,5.000000e-02,1.250000e-01,76,40,0
14,6.125015e-01,1,1,1,0,100,5.000000e-02,1.250000e-01,76,55,0
14,5.902713e-02,1,1,1,0,100,5.000000e-02,1.250000e-01,76,55,0
14,2.155786e-01,0,1,0,0,100,5.000000e-02,1.250000e-01,76,40,0
14,1.497259e-01,1,1,1,0,100,5.000000e-02,1.000000e-01,76,55,0
14,2.781216e-01,1,0,0,0,100,5.000000e-02,1.000000e-01,76,35,0
14,2.187715e-01,1,0,0,0,100,5.000000e-02,1.000000e-01,76,55,0
14,2.396896e-01,1,1,1,0,100,5.000000e-02,1.000000e-01,76,55,0
14,2.127014e-01,1,1,1,0,100,5.000000e-02,1.000000e-01,76,40,0
14,5.903015e-02,0,1,0,0,100,5.000000e-02,1.000000e-01,76,50,0
14,2.342492e-02,0,1,0,0,100,5.000000e-02,1.000000e-01,76,45,0
14,5.305213e-03,0,1,0,0,100,5.000000e-02,1.000000e-01,76,55,0
14,7.395580e-01,1,0,0,0,100,5.000000e-02,1.000000e-01,76,55,0
14,1.385466e-04,0,0,1,0,100,5.000000e-02,1.000000e-01,76,50,0
14,2.676011e-01,0,0,1,0,100,5.000000e-02,1.000000e-01,76,50,0
14,1.672875e-01,1,1,1,0,100,5.000000e-02,1.000000e-01,76,45,0
14,1.835037e-01,1,1,1,0,100,5.000000e-02,1.000000e-01,76,40,0
14,5.510497e-02,0,1,0,0,100,5.000000e-02,1.000000e-01,76,50,0
14,1.874389e-01,0,1,0,0,100,5.000000e-02,1.000000e-01,76,55,0
14,1.069135e-01,0,0,1,0,100,5.000000e-02,1.000000e-01,76,35,0
14,8.527158e-02,1,1,1,0,100,5.000000e-02,7.500000e-02,76,55,0
14,5.687480e-01,1,0,0,0,100,5.000000e-02,7.500000e-02,76,45,0
14,1.050200e-01,1,1,1,0,100,5.000000e-02,7.500000e-02,76,50,0
14,2.430606e-01,1,1,1,0,100,5.000000e-02,7.500000e-02,76,50,0
14,2.323059e-01,1,0,0,0,100,5.000000e-02,7.500000e-02,76,35,0
14,5.296511e-01,0,1,0,0,100,5.000000e-02,7.500000e-02,76,45,0
14,2.671378e-01,1,1,1,0,100,5.000000e-02,7.500000e-02,76,45,0
14,8.728910e-02,0,1,0,0,100,5.000000e-02,7.500000e-02,76,50,0
14,3.628091e-01,1,0,0,0,100,5.000000e-02,7.500000e-02,76,40,0
14,1.548551e-01,0,0,1,0,100,5.000000e-02,7.500000e-02,76,40,0
14,9.951931e-01,1,0,0,0,100,5.000000e-02,7.500000e-02,76,55,0
14,7.446646e-02,1,1,1,0,100,5.000000e-02,7.500000e-02,76,55,0
14,5.403372e-02,0,1,0,0,100,5.000000e-02,7.500000e-02,76,45,0
14,2.666443e-01,1,1,1,0,100,5.000000e-02,7.500000e-02,76,45,0
14,2.628063e-01,0,0,1,0,100,5.000000e-02,7.500000e-02,76,40,0
14,8.028508e-01,1,0,0,0,100,5.000000e-02,7.500000e-02,76,35,0
14,8.734023e-01,1,1,1,0,100,5.000000e-02,6.250000e-02,76,40,0
14,1.011917e-01,1,0,0,0,100,5.000000e-02,6.250000e-02,76,50,0
14,1.516945e-01,1,0,0,0,100,5.000000e-02,6.250000e-02,76,45,0
14,8.590786e-03,0,0,1,0,100,5.000000e-02,6.250000e-02,76,50,0
14,1.143292e+00,1,0,0,0,100,5.000000e-02,6.250000e-02,76,50,0
14,3.981445e-02,1,1,1,0,100,5.000000e-02,6.250000e-02,76,45,0
14,1.970626e-01,0,1,0,0,100,5.000000e-02,6.250000e-02,76,35,0
14,3.593545e-02,1,0,0,0,100,5.000000e-02,6.250000e-02,76,55,0
14,2.152149e-04,0,0,1,0,100,5.000000e-02,6.250000e-02,76,50,0
14,2.031659e+00,1,0,0,0,100,5.000000e-02,6.250000e-02,76,40,0
14,1.492755e-01,1,1,1,0,100,5.000000e-02,6.250000e-02,76,45,0
14,2.187374e-02,1,1,1,0,100,5.000000e-02,6.250000e-02,76,45,0
14,3.542624e-02,1,0,0,0,100,5.000000e-02,6.250000e-02,76,35,0
14,1.050031e-01,1,0,0,0,100,5.000000e-02,6.250000e-02,76,55,0
14,1.430742e-04,0,0,1,0,100,5.000000e-02,6.250000e-02,76,50,0
14,7.784102e-01,0,0,1,0,100,5.000000e-02,6.250000e-02,76,50,0
14,1.391503e-04,0,1,0,0,100,5.000000e-02,5.625000e-02,76,45,0
14,3.275432e-02,0,1,0,0,100,5.000000e-02,5.625000e-02,76,35,0
14,1.418667e-04,0,0,1,0,100,5.000000e-02,5.625000e-02,76,40,0
14,7.326316e-01,1,1,1,0,100,5.000000e-02,5.625000e-02,76,40,0
