Subject,RT,Choice,Accuracy,Target,PrimeType,PrimeDuration,FoilContrast,TargetContrast,PP,Angle,BlockType
37,1.814812e+00,0,0,1,0,100,5.000000e-02,2.500000e-01,76,35,-1
37,2.048466e+00,1,0,0,0,100,5.000000e-02,2.500000e-01,76,40,-1
37,3.298669e+00,0,0,1,0,100,5.000000e-02,2.500000e-01,76,35,-1
37,4.332069e+00,1,1,1,0,100,5.000000e-02,2.500000e-01,76,55,-1
37,4.998861e+00,2,0,1,0,100,5.000000e-02,2.500000e-01,76,50,-1
37,4.998957e+00,2,0,0,0,100,5.000000e-02,2.500000e-01,76,55,-1
37,4.998869e+00,2,0,1,0,100,5.000000e-02,2.500000e-01,76,35,-1
37,4.999006e+00,2,0,0,0,100,5.000000e-02,2.500000e-01,76,50,-1
37,5.000100e+00,2,0,1,0,100,5.000000e-02,2.500000e-01,76,55,-1
37,5.000342e+00,2,0,1,0,100,5.000000e-02,2.500000e-01,76,50,-1
37,5.000353e+00,2,0,0,0,100,5.000000e-02,2.500000e-01,76,55,-1
37,5.000356e+00,2,0,1,0,100,5.000000e-02,2.500000e-01,76,50,-1
37,5.000334e+00,2,0,1,0,100,5.000000e-02,2.500000e-01,76,35,-1
37,5.000360e+00,2,0,1,0,100,5.000000e-02,2.500000e-01,76,35,-1
37,2.367046e+00,0,1,0,0,100,5.000000e-02,2.500000e-01,76,55,-1
37,5.000356e+00,2,0,0,0,100,5.000000e-02,2.500000e-01,76,45,-1
37,1.333690e+00,1,1,1,0,100,5.000000e-02,2.500000e-01,76,55,-1
37,1.100385e+00,0,1,0,0,100,5.000000e-02,2.500000e-01,76,40,-1
37,8.837374e-01,1,1,1,0,100,5.000000e-02,2.500000e-01,76,50,-1
37,7.003984e-01,0,1,0,0,100,5.000000e-02,2.500000e-01,76,50,-1
37,8.170498e-01,1,0,0,0,100,5.000000e-02,2.500000e-01,76,45,-1
37,8.837290e-01,0,0,1,0,100,5.000000e-02,2.500000e-01,76,50,-1
37,4.200283e+00,1,1,1,0,100,5.000000e-02,2.500000e-01,76,40,-1
37,1.183713e+00,0,0,1,0,100,5.000000e-02,2.500000e-01,76,45,-1
37,3.670927e-01,1,0,0,0,100,5.000000e-02,2.500000e-01,76,45,-1
37,5.504060e-01,0,0,1,0,100,5.000000e-02,2.500000e-01,76,35,-1
37,1.837486e-01,1,0,0,0,100,5.000000e-02,2.500000e-01,76,50,-1
37,3.170390e-01,0,1,0,0,100,5.000000e-02,2.500000e-01,76,45,-1
37,5.837338e-01,0,1,0,0,100,5.000000e-02,2.500000e-01,76,55,-1
37,5.503855e-01,0,1,0,0,100,5.000000e-02,2.500000e-01,76,40,-1
37,5.670830e-01,1,1,1,0,100,5.000000e-02,2.500000e-01,76,55,-1
37,3.837395e-01,0,1,0,0,100,5.000000e-02,2.500000e-01,76,45,-1
37,6.004078e-01,1,1,1,0,100,5.000000e-02,2.500000e-01,76,50,-1
37,4.004054e-01,0,1,0,0,100,5.000000e-02,2.500000e-01,76,50,-1
37,6.003939e-01,1,0,0,0,100,5.000000e-02,2.500000e-01,76,45,-1
37,3.004537e-01,0,0,1,0,100,5.000000e-02,2.500000e-01,76,45,-1
37,4.169330e-01,1,1,1,0,100,5.000000e-02,2.500000e-01,76,45,-1
