Subject,RT,Choice,Accuracy,Target,Prime,PrimeDuration,Contrast,Block,Angle,FixTime,PrimeTime,TargetTime,MaskTime,BlockType
3,1.563170e+00,0,1,0,0,150,1,0,55,1.157389e+00,1.310101e+00,1.407321e+00,1.504535e+00,0
3,3.078252e-01,1,1,1,0,150,1,0,55,1.148459e+00,1.301215e+00,1.398402e+00,1.495612e+00,0
3,2.860341e-01,0,1,0,1,150,1,0,55,1.150580e+00,1.303329e+00,1.400551e+00,1.497766e+00,0
3,2.039461e-01,1,1,1,1,150,1,0,35,1.150793e+00,1.303457e+00,1.400713e+00,1.497936e+00,0
3,3.181441e-01,1,1,1,1,150,1,0,55,1.150789e+00,1.303516e+00,1.400747e+00,1.497949e+00,0
3,2.485679e-01,1,1,1,1,150,1,0,45,1.150747e+00,1.303457e+00,1.400676e+00,1.497891e+00,0
3,2.887836e-01,0,1,0,0,150,1,0,50,1.150754e+00,1.303509e+00,1.400695e+00,1.497916e+00,0
3,2.713364e-01,1,1,1,0,150,1,0,35,1.150607e+00,1.303417e+00,1.400578e+00,1.497789e+00,0
3,1.558121e-01,0,1,0,0,150,1,0,50,1.150846e+00,1.303563e+00,1.400777e+00,1.497982e+00,0
3,2.943505e-01,0,1,0,1,150,1,0,55,1.150884e+00,1.303597e+00,1.400825e+00,1.498018e+00,0
3,5.580161e-01,0,1,0,0,150,1,0,40,1.150783e+00,1.303529e+00,1.400713e+00,1.497911e+00,0
3,2.375753e-01,1,1,1,0,150,1,0,40,1.150555e+00,1.303306e+00,1.400477e+00,1.497703e+00,0
3,2.286730e-01,0,1,0,1,150,1,0,50,1.150716e+00,1.303471e+00,1.400667e+00,1.497880e+00,0
3,1.452753e-01,1,1,1,0,150,1,0,50,1.150748e+00,1.303491e+00,1.400723e+00,1.497907e+00,0
3,2.097443e-01,0,1,0,1,150,1,0,55,1.150862e+00,1.303617e+00,1.400805e+00,1.497991e+00,0
3,3.651571e-02,1,1,1,1,150,1,0,40,1.150723e+00,1.303490e+00,1.400682e+00,1.497908e+00,0
3,1.654681e-01,1,1,1,1,150,3.981072e-01,0,35,1.150792e+00,1.303548e+00,1.400773e+00,1.497950e+00,0
3,2.488740e-01,0,1,0,0,150,3.981072e-01,0,55,1.150783e+00,1.303537e+00,1.400758e+00,1.497973e+00,0
3,1.127666e-01,1,1,1,1,150,3.981072e-01,0,55,1.150664e+00,1.303421e+00,1.400613e+00,1.497820e+00,0
3,2.688072e-01,1,1,1,0,150,3.981072e-01,0,35,1.150788e+00,1.303501e+00,1.400719e+00,1.497951e+00,0
3,2.651830e-01,1,1,1,0,150,3.981072e-01,0,40,1.150693e+00,1.303438e+00,1.400650e+00,1.497848e+00,0
3,2.123824e-01,1,1,1,1,150,3.981072e-01,0,50,1.150758e+00,1.303512e+00,1.400699e+00,1.497933e+00,0
3,2.235431e-01,1,1,1,0,150,3.981072e-01,0,35,1.150710e+00,1.303461e+00,1.400680e+00,1.497884e+00,0
3,2.127872e-01,0,1,0,0,150,3.981072e-01,0,45,1.150718e+00,1.303454e+00,1.400643e+00,1.497873e+00,0
3,2.637281e-01,0,1,0,1,150,3.981072e-01,0,45,1.150680e+00,1.303416e+00,1.400601e+00,1.497831e+00,0
3,2.825016e-01,0,1,0,1,150,3.981072e-01,0,50,1.150575e+00,1.303330e+00,1.400548e+00,1.497761e+00,0
3,2.163963e-01,0,1,0,0,150,3.981072e-01,0,35,1.150818e+00,1.303573e+00,1.400740e+00,1.497966e+00,0
3,1.801804e-01,1,1,1,0,150,3.981072e-01,0,45,1.150797e+00,1.303547e+00,1.400752e+00,1.497966e+00,0
3,2.897091e-01,1,1,1,0,150,3.981072e-01,0,45,1.150788e+00,1.303499e+00,1.400717e+00,1.497948e+00,0
3,2.402282e-01,1,1,1,1,150,3.981072e-01,0,55,1.150487e+00,1.303233e+00,1.400420e+00,1.497632e+00,0
3,1.672445e-01,1,1,1,1,150,3.981072e-01,0,50,1.150682e+00,1.303412e+00,1.400618e+00,1.497843e+00,0
3,2.118155e-01,0,1,0,1,150,3.981072e-01,0,55,1.150620e+00,1.303393e+00,1.400582e+00,1.497795e+00,0
3,2.147136e-01,0,1,0,0,150,1.584893e-01,0,45,1.150821e+00,1.303577e+00,1.400775e+00,1.497974e+00,0
3,1.934911e-01,1,1,1,1,150,1.584893e-01,0,45,1.150785e+00,1.303504e+00,1.400692e+00,1.497873e+00,0
3,2.971761e-01,0,1,0,1,150,1.584893e-01,0,45,1.150752e+00,1.303497e+00,1.400689e+00,1.497885e+00,0
3,2.087087e-01,1,1,1,1,150,1.584893e-01,0,55,1.150784e+00,1.303619e+00,1.400763e+00,1.497971e+00,0
3,3.876095e-01,0,1,0,0,150,1.584893e-01,0,50,1.150805e+00,1.303557e+00,1.400741e+00,1.497956e+00,0
3,2.887673e-01,0,1,0,1,150,1.584893e-01,0,50,1.150787e+00,1.303516e+00,1.400721e+00,1.497929e+00,0
3,1.917051e-01,1,1,1,0,150,1.584893e-01,0,50,1.150619e+00,1.303374e+00,1.400590e+00,1.497806e+00,0
3,2.473011e-01,0,1,0,0,150,1.584893e-01,0,55,1.150631e+00,1.303384e+00,1.400605e+00,1.497818e+00,0
3,2.876707e-01,1,1,1,1,150,1.584893e-01,0,55,1.150791e+00,1.303544e+00,1.400769e+00,1.497967e+00,0
3,4.141290e-01,1,1,1,0,150,1.584893e-01,0,55,1.150742e+00,1.303490e+00,1.400729e+00,1.497931e+00,0
3,3.193916e-01,1,1,1,0,150,1.584893e-01,0,45,1.150728e+00,1.303461e+00,1.400691e+00,1.497882e+00,0
3,3.069284e-01,1,1,1,0,150,1.584893e-01,0,50,1.150750e+00,1.303501e+00,1.400676e+00,1.497888e+00,0
3,2.688836e-01,0,1,0,0,150,1.584893e-01,0,40,1.150733e+00,1.303421e+00,1.400639e+00,1.497812e+00,0
3,3.202301e-01,1,1,1,1,150,1.584893e-01,0,50,1.150698e+00,1.303497e+00,1.400701e+00,1.497929e+00,0
3,2.596906e-01,0,1,0,1,150,1.584893e-01,0,45,1.150713e+00,1.303435e+00,1.400661e+00,1.497843e+00,0
3,2.779890e-01,0,1,0,0,150,1.584893e-01,0,50,1.150658e+00,1.303414e+00,1.400634e+00,1.497848e+00,0
3,2.917843e-01,0,1,0,0,150,6.309573e-02,0,35,1.150763e+00,1.303485e+00,1.400711e+00,1.497893e+00,0
3,7.230892e-01,0,1,0,0,150,6.309573e-02,0,35,1.150775e+00,1.303529e+00,1.400713e+00,1.497911e+00,0
3,5.160192e-01,0,1,0,0,150,6.309573e-02,0,50,1.150748e+00,1.303478e+00,1.400686e+00,1.497890e+00,0
3,3.095913e-01,0,1,0,1,150,6.309573e-02,0,55,1.150779e+00,1.303518e+00,1.400719e+00,1.497932e+00,0
3,3.512070e-01,0,1,0,0,150,6.309573e-02,0,45,1.150707e+00,1.303447e+00,1.400646e+00,1.497877e+00,0
3,4.311392e-01,1,1,1,1,150,6.309573e-02,0,50,1.150666e+00,1.303401e+00,1.400639e+00,1.497822e+00,0
3,3.555231e-01,0,0,1,0,150,6.309573e-02,0,40,1.150784e+00,1.303518e+00,1.400725e+00,1.497951e+00,0
3,7.727587e-01,0,0,1,0,150,6.309573e-02,0,45,1.150571e+00,1.303335e+00,1.400545e+00,1.497739e+00,0
3,2.614395e-01,0,1,0,1,150,6.309573e-02,0,50,1.150754e+00,1.303463e+00,1.400673e+00,1.497859e+00,0
3,1.239262e+00,0,0,1,0,150,6.309573e-02,0,50,1.150816e+00,1.303569e+00,1.400777e+00,1.497992e+00,0
3,4.467346e-01,1,1,1,0,150,6.309573e-02,0,50,1.150695e+00,1.303436e+00,1.400635e+00,1.497854e+00,0
3,3.653385e-01,1,1,1,0,150,6.309573e-02,0,55,1.150734e+00,1.303488e+00,1.400700e+00,1.497913e+00,0
3,4.317045e-01,0,0,1,0,150,6.309573e-02,0,50,1.150811e+00,1.303585e+00,1.400773e+00,1.497985e+00,0
3,4.363674e-01,0,1,0,0,150,6.309573e-02,0,35,1.150680e+00,1.303461e+00,1.400657e+00,1.497868e+00,0
3,4.966193e-01,0,1,0,1,150,6.309573e-02,0,40,1.150804e+00,1.303556e+00,1.400774e+00,1.497956e+00,0
3,4.072497e-01,1,1,1,1,150,6.309573e-02,0,45,1.150719e+00,1.303488e+00,1.400691e+00,1.497905e+00,0
3,3.112101e-01,0,1,0,1,150,2.511886e-02,0,45,1.150778e+00,1.303512e+00,1.400718e+00,1.497916e+00,0
3,3.290223e-01,1,0,0,1,150,2.511886e-02,0,50,1.150654e+00,1.303392e+00,1.400585e+00,1.497840e+00,0
