Subject,Trial,Block,Block_type,Foil_contrast,Target_contrast,Target_to_foil_contrast,Max_illuminance,Angle,Fixation_time,Placeholder_time,Prime_time,Target_time,Mask_time,Feedback_time,Prime_duration,Prime_rotation,Prime_type,Target_rotation,Correct_answer,Choice_rotation,Choice_display,RT,Choice,Accuracy,Choice_label,Prime_rotation_label,Target_rotation_label,Choice_rotation_label,Prime_type_label,Correct_answer_label,Onscreen_choices_labels,Block_type_label,Experiment
5,1,2,-1,5.000000e-02,2.500000e-01,5,76,45,3.107519e-01,3.000204e-01,1.000133e-01,8.335185e-02,7.546041e-06,4.000000e-01,100,2,1,0,0,2,3,3.504589e-01,0,1,Left,Vertical,Left,Vertical,Neither,Left,None,Exclusion practice,C
5,1,2,-1,5.000000e-02,2.500000e-01,5,76,50,3.106770e-01,3.000397e-01,1.000082e-01,8.334068e-02,7.546041e-06,4.000000e-01,100,2,1,0,0,2,3,4.671373e-01,0,1,Left,Vertical,Left,Vertical,Neither,Left,None,Exclusion practice,C
5,1,2,-1,5.000000e-02,2.500000e-01,5,76,45,3.186801e-01,3.000421e-01,1.000133e-01,8.336392e-02,7.546274e-06,4.000000e-01,100,2,1,0,0,2,3,3.587662e-01,0,1,Left,Vertical,Left,Vertical,Neither,Left,None,Exclusion practice,C
5,1,2,-1,5.000000e-02,2.500000e-01,5,76,50,3.106568e-01,3.000171e-01,1.000206e-01,8.333042e-02,7.546274e-06,4.000000e-01,100,2,1,1,1,2,3,3.921182e-01,1,1,Right,Vertical,Right,Vertical,Neither,Right,None,Exclusion practice,C
5,1,2,-1,5.000000e-02,2.500000e-01,5,76,50,3.188778e-01,3.000301e-01,1.000541e-01,8.331230e-02,7.546041e-06,4.000000e-01,100,2,1,0,0,2,3,3.088007e-01,0,1,Left,Vertical,Left,Vertical,Neither,Left,None,Exclusion practice,C
5,1,3,0,5.000000e-02,1.000000e-01,2,76,35,3.121506e-01,3.000443e-01,9.969942e-02,8.332921e-02,7.848023e-06,4.000000e-01,100,2,1,1,1,2,3,6.421457e-01,1,1,Right,Vertical,Right,Vertical,Neither,Right,None,Final training,C
5,1,3,0,5.000000e-02,1.000000e-01,2,76,45,3.104989e-01,3.000026e-01,1.000290e-01,8.333675e-02,7.546274e-06,4.000000e-01,100,2,1,0,0,2,3,3.837806e-01,0,1,Left,Vertical,Left,Vertical,Neither,Left,None,Final training,C
5,1,3,0,5.000000e-02,1.000000e-01,2,76,55,3.188413e-01,3.000283e-01,9.997259e-02,8.336784e-02,7.848023e-06,4.000000e-01,100,2,1,0,0,2,3,4.504484e-01,0,1,Left,Vertical,Left,Vertical,Neither,Left,None,Final training,C
5,1,3,0,5.000000e-02,1.000000e-01,2,76,55,3.189412e-01,3.000415e-01,1.000085e-01,8.333374e-02,7.848023e-06,4.000000e-01,100,2,1,1,1,2,3,3.004354e-01,1,1,Right,Vertical,Right,Vertical,Neither,Right,None,Final training,C
5,1,3,0,5.000000e-02,1.000000e-01,2,76,45,3.108041e-01,3.000301e-01,1.000034e-01,8.334641e-02,7.847790e-06,4.000000e-01,100,2,1,1,1,2,3,3.421237e-01,1,1,Right,Vertical,Right,Vertical,Neither,Right,None,Final training,C
5,1,3,0,5.000000e-02,1.000000e-01,2,76,40,3.107860e-01,3.000264e-01,1.000106e-01,8.333645e-02,7.546041e-06,4.000000e-01,100,2,1,1,1,2,3,3.254450e-01,1,1,Right,Vertical,Right,Vertical,Neither,Right,None,Final training,C
5,1,3,0,5.000000e-02,1.000000e-01,2,76,50,3.107600e-01,3.000331e-01,1.000133e-01,8.333766e-02,7.244293e-06,4.000000e-01,100,2,1,0,0,2,3,3.005082e-01,0,1,Left,Vertical,Left,Vertical,Neither,Left,None,Final training,C
5,1,3,0,5.000000e-02,1.000000e-01,2,76,40,3.107211e-01,3.000373e-01,1.000142e-01,8.333494e-02,7.546274e-06,4.000000e-01,100,2,1,1,1,2,3,3.338103e-01,1,1,Right,Vertical,Right,Vertical,Neither,Right,None,Final training,C
5,1,3,0,5.000000e-02,1.000000e-01,2,76,55,3.107996e-01,3.000129e-01,1.000145e-01,8.334189e-02,7.546041e-06,4.000000e-01,100,2,1,0,0,2,3,3.504924e-01,0,1,Left,Vertical,Left,Vertical,Neither,Left,None,Final training,C
5,1,3,0,5.000000e-02,1.000000e-01,2,76,55,3.106800e-01,3.000391e-01,1.000121e-01,8.333404e-02,8.451752e-06,4.000000e-01,100,2,1,0,0,2,3,5.170958e-01,1,0,Right,Vertical,Left,Vertical,Neither,Left,None,Final training,C
5,1,3,0,5.000000e-02,1.000000e-01,2,76,55,3.184510e-01,3.000364e-01,1.000109e-01,8.333585e-02,7.848023e-06,4.000000e-01,100,2,1,1,1,2,3,5.421181e-01,1,1,Right,Vertical,Right,Vertical,Neither,Right,None,Final training,C
5,1,3,0,5.000000e-02,1.000000e-01,2,76,45,3.187794e-01,3.000406e-01,1.000037e-01,8.333464e-02,7.546041e-06,4.000000e-01,100,2,1,1,1,2,3,3.838102e-01,1,1,Right,Vertical,Right,Vertical,Neither,Right,None,Final training,C
5,1,3,0,5.000000e-02,1.000000e-01,2,76,55,3.107736e-01,3.000446e-01,9.999644e-02,8.331532e-02,7.546041e-06,4.000000e-01,100,2,1,0,0,2,3,4.171568e-01,0,1,Left,Vertical,Left,Vertical,Neither,Left,None,Final training,C
5,1,3,0,5.000000e-02,1.000000e-01,2,76,55,3.105952e-01,3.000322e-01,1.000212e-01,8.333615e-02,7.546041e-06,4.000000e-01,100,2,1,1,1,2,3,3.921109e-01,1,1,Right,Vertical,Right,Vertical,Neither,Right,None,Final training,C
5,1,3,0,5.000000e-02,1.000000e-01,2,76,55,3.106921e-01,3.000258e-01,1.000121e-01,8.333766e-02,7.546041e-06,4.000000e-01,100,2,1,1,1,2,3,4.254729e-01,1,1,Right,Vertical,Right,Vertical,Neither,Right,None,Final training,C
5,1,3,0,5.000000e-02,1.000000e-01,2,76,35,3.106843e-01,3.000204e-01,1.000052e-01,8.334490e-02,7.244293e-06,4.000000e-01,100,2,1,0,0,2,3,4.337884e-01,1,0,Right,Vertical,Left,Vertical,Neither,Left,None,Final training,C
5,1,3,0,5.000000e-02,1.000000e-01,2,76,55,3.106749e-01,3.000177e-01,1.000103e-01,8.334702e-02,7.546041e-06,4.000000e-01,100,2,1,1,1,2,3,7.588471e-01,1,1,Right,Vertical,Right,Vertical,Neither,Right,None,Final training,C
5,1,3,0,5.000000e-02,1.000000e-01,2,76,45,3.185038e-01,3.000412e-01,1.000001e-01,8.331563e-02,7.848023e-06,4.000000e-01,100,2,1,0,0,2,3,3.671472e-01,0,1,Left,Vertical,Left,Vertical,Neither,Left,None,Final training,C
5,1,3,0,5.000000e-02,1.000000e-01,2,76,50,3.107793e-01,3.000533e-01,1.000257e-01,8.330415e-02,7.546274e-06,4.000000e-01,100,2,1,0,0,2,3,3.504809e-01,0,1,Left,Vertical,Left,Vertical,Neither,Left,None,Final training,C
5,1,3,0,5.000000e-02,1.000000e-01,2,76,35,3.105720e-01,3.000313e-01,1.000136e-01,8.333585e-02,7.546274e-06,4.000000e-01,100,2,1,0,0,2,3,3.837610e-01,0,1,Left,Vertical,Left,Vertical,Neither,Left,None,Final training,C
5,1,3,0,5.000000e-02,7.500000e-02,1.500000e+00,76,40,3.107633e-01,3.000298e-01,1.000112e-01,8.333706e-02,7.546041e-06,4.000000e-01,100,2,1,0,0,2,3,4.671545e-01,0,1,Left,Vertical,Left,Vertical,Neither,Left,None,Final training,C
5,1,3,0,5.000000e-02,7.500000e-02,1.500000e+00,76,45,3.106121e-01,3.000246e-01,1.000124e-01,8.333706e-02,7.546041e-06,4.000000e-01,100,2,1,1,1,2,3,6.921470e-01,1,1,Right,Vertical,Right,Vertical,Neither,Right,None,Final training,C
5,1,3,0,5.000000e-02,7.500000e-02,1.500000e+00,76,40,3.187794e-01,3.000328e-01,1.000094e-01,8.333615e-02,7.546041e-06,4.000000e-01,100,2,1,0,0,2,3,5.255273e-01,1,0,Right,Vertical,Left,Vertical,Neither,Left,None,Final training,C
5,1,3,0,5.000000e-02,7.500000e-02,1.500000e+00,76,40,3.188522e-01,3.000168e-01,1.000333e-01,8.334551e-02,7.546274e-06,4.000000e-01,100,2,1,1,1,2,3,5.004485e-01,1,1,Right,Vertical,Right,Vertical,Neither,Right,None,Final training,C
5,1,3,0,5.000000e-02,7.500000e-02,1.500000e+00,76,45,3.106109e-01,3.000286e-01,1.000152e-01,8.333283e-02,7.546041e-06,4.000000e-01,100,2,1,0,0,2,3,6.171590e-01,1,0,Right,Vertical,Left,Vertical,Neither,Left,None,Final training,C
5,1,3,0,5.000000e-02,7.500000e-02,1.500000e+00,76,45,3.186955e-01,3.000286e-01,1.000118e-01,8.333555e-02,7.546274e-06,4.000000e-01,100,2,1,0,0,2,3,8.588076e-01,0,1,Left,Vertical,Left,Vertical,Neither,Left,None,Final training,C
5,1,3,0,5.000000e-02,7.500000e-02,1.500000e+00,76,55,3.185959e-01,3.000283e-01,1.000248e-01,8.330083e-02,7.848023e-06,4.000000e-01,100,2,1,1,1,2,3,5.588059e-01,1,1,Right,Vertical,Right,Vertical,Neither,Right,None,Final training,C
5,1,3,0,5.000000e-02,7.500000e-02,1.500000e+00,76,50,3.188286e-01,3.000470e-01,1.000209e-01,8.332287e-02,7.546041e-06,4.000000e-01,100,2,1,0,0,2,3,4.587850e-01,0,1,Left,Vertical,Left,Vertical,Neither,Left,None,Final training,C
5,1,3,0,5.000000e-02,7.500000e-02,1.500000e+00,76,40,3.106535e-01,3.000267e-01,1.000133e-01,8.331593e-02,7.848023e-06,4.000000e-01,100,2,1,0,0,2,3,4.337890e-01,0,1,Left,Vertical,Left,Vertical,Neither,Left,None,Final training,C
5,1,3,0,5.000000e-02,7.500000e-02,1.500000e+00,76,40,3.186852e-01,3.000509e-01,1.000426e-01,8.330144e-02,7.546041e-06,4.000000e-01,100,2,1,1,1,2,3,3.754860e-01,1,1,Right,Vertical,Right,Vertical,Neither,Right,None,Final training,C
5,1,3,0,5.000000e-02,7.500000e-02,1.500000e+00,76,45,3.106568e-01,3.000388e-01,1.000121e-01,8.333706e-02,7.244060e-06,4.000000e-01,100,2,1,0,0,2,3,5.671009e-01,0,1,Left,Vertical,Left,Vertical,Neither,Left,None,Final training,C
5,1,3,0,5.000000e-02,7.500000e-02,1.500000e+00,76,45,3.187963e-01,3.000147e-01,1.000357e-01,8.331744e-02,7.546041e-06,4.000000e-01,100,2,1,0,0,2,3,7.171449e-01,0,1,Left,Vertical,Left,Vertical,Neither,Left,None,Final training,C
5,1,3,0,5.000000e-02,7.500000e-02,1.500000e+00,76,35,3.188259e-01,3.000337e-01,1.000130e-01,8.334098e-02,7.546041e-06,4.000000e-01,100,2,1,0,0,2,3,6.337794e-01,0,1,Left,Vertical,Left,Vertical,Neither,Left,None,Final training,C
5,1,3,0,5.000000e-02,7.500000e-02,1.500000e+00,76,40,3.187366e-01,3.000355e-01,9.998286e-02,8.338988e-02,7.847790e-06,4.000000e-01,100,2,1,1,1,2,3,4.921125e-01,0,0,Left,Vertical,Right,Vertical,Neither,Right,None,Final training,C
5,1,3,0,5.000000e-02,7.500000e-02,1.500000e+00,76,50,3.187356e-01,3.000382e-01,1.000121e-01,8.332045e-02,7.848023e-06,4.000000e-01,100,2,1,1,1,2,3,5.504735e-01,1,1,Right,Vertical,Right,Vertical,Neither,Right,None,Final training,C
5,1,3,0,5.000000e-02,7.500000e-02,1.500000e+00,76,40,3.187393e-01,2.999797e-01,1.000305e-01,8.333343e-02,7.546041e-06,4.000000e-01,100,2,1,0,0,2,3,5.088045e-01,0,1,Left,Vertical,Left,Vertical,Neither,Left,None,Final training,C
5,1,3,0,5.000000e-02,7.500000e-02,1.500000e+00,76,45,3.106438e-01,3.000168e-01,1.000124e-01,8.333766e-02,7.244293e-06,4.000000e-01,100,2,1,1,1,2,3,4.171248e-01,1,1,Right,Vertical,Right,Vertical,Neither,Right,None,Final training,C
5,1,3,0,5.000000e-02,7.500000e-02,1.500000e+00,76,50,3.106658e-01,3.000554e-01,9.997078e-02,8.333675e-02,7.848023e-06,4.000000e-01,100,2,1,1,1,2,3,5.338005e-01,1,1,Right,Vertical,Right,Vertical,Neither,Right,None,Final training,C
5,1,3,0,5.000000e-02,7.500000e-02,1.500000e+00,76,35,3.105934e-01,3.000026e-01,1.000299e-01,8.333313e-02,7.546041e-06,4.000000e-01,100,2,1,0,0,2,3,6.421460e-01,0,1,Left,Vertical,Left,Vertical,Neither,Left,None,Final training,C
5,1,3,0,5.000000e-02,7.500000e-02,1.500000e+00,76,50,3.187821e-01,3.000467e-01,1.000200e-01,8.331744e-02,7.546274e-06,4.000000e-01,100,2,1,1,1,2,3,3.088333e-01,1,1,Right,Vertical,Right,Vertical,Neither,Right,None,Final training,C
5,1,3,0,5.000000e-02,6.250000e-02,1.250000e+00,76,55,3.188829e-01,3.000470e-01,1.000067e-01,8.333796e-02,7.244293e-06,4.000000e-01,100,2,1,1,1,2,3,4.004258e-01,1,1,Right,Vertical,Right,Vertical,Neither,Right,None,Final training,C
5,1,3,0,5.000000e-02,6.250000e-02,1.250000e+00,76,40,3.186750e-01,3.000120e-01,1.000103e-01,8.335637e-02,7.546041e-06,4.000000e-01,100,2,1,1,1,2,3,5.004603e-01,1,1,Right,Vertical,Right,Vertical,Neither,Right,None,Final training,C
5,1,3,0,5.000000e-02,6.250000e-02,1.250000e+00,76,55,3.188217e-01,3.000162e-01,1.000161e-01,8.333192e-02,7.546041e-06,4.000000e-01,100,2,1,1,1,2,3,7.338106e-01,0,0,Left,Vertical,Right,Vertical,Neither,Right,None,Final training,C
5,1,3,0,5.000000e-02,6.250000e-02,1.250000e+00,76,45,3.187015e-01,3.000156e-01,1.000118e-01,8.333645e-02,7.244060e-06,4.000000e-01,100,2,1,1,1,2,3,4.754897e-01,1,1,Right,Vertical,Right,Vertical,Neither,Right,None,Final training,C
5,1,3,0,5.000000e-02,6.250000e-02,1.250000e+00,76,50,3.188573e-01,3.000050e-01,1.000336e-01,8.332498e-02,7.546041e-06,4.000000e-01,100,2,1,0,0,2,3,6.421426e-01,0,1,Left,Vertical,Left,Vertical,Neither,Left,None,Final training,C
5,1,3,0,5.000000e-02,6.250000e-02,1.250000e+00,76,55,3.188573e-01,3.000436e-01,9.999523e-02,8.336905e-02,7.546041e-06,4.000000e-01,100,2,1,0,0,2,3,4.754555e-01,0,1,Left,Vertical,Left,Vertical,Neither,Left,None,Final training,C
5,1,3,0,5.000000e-02,6.250000e-02,1.250000e+00,76,55,3.187414e-01,3.000222e-01,1.000161e-01,8.333766e-02,7.847790e-06,4.000000e-01,100,2,1,1,1,2,3,6.837745e-01,1,1,Right,Vertical,Right,Vertical,Neither,Right,None,Final training,C
5,1,3,0,5.000000e-02,6.250000e-02,1.250000e+00,76,50,3.187827e-01,3.000276e-01,1.000106e-01,8.335879e-02,7.546041e-06,4.000000e-01,100,2,1,0,0,2,3,7.838201e-01,1,0,Right,Vertical,Left,Vertical,Neither,Left,None,Final training,C
5,1,3,0,5.000000e-02,6.250000e-02,1.250000e+00,76,45,3.187661e-01,3.000295e-01,1.000275e-01,8.332015e-02,7.546041e-06,4.000000e-01,100,2,1,1,1,2,3,7.255005e-01,0,0,Left,Vertical,Right,Vertical,Neither,Right,None,Final training,C
5,1,3,0,5.000000e-02,6.250000e-02,1.250000e+00,76,40,3.185708e-01,3.000415e-01,1.000079e-01,8.335456e-02,7.848023e-06,4.000000e-01,100,2,1,1,1,2,3,7.004734e-01,1,1,Right,Vertical,Right,Vertical,Neither,Right,None,Final training,C
5,1,3,0,5.000000e-02,6.250000e-02,1.250000e+00,76,40,3.187583e-01,3.000270e-01,1.000475e-01,8.330446e-02,7.847790e-06,4.000000e-01,100,2,1,1,1,2,3,6.004969e-01,1,1,Right,Vertical,Right,Vertical,Neither,Right,None,Final training,C
5,1,3,0,5.000000e-02,6.250000e-02,1.250000e+00,76,40,3.187601e-01,3.000572e-01,1.000010e-01,8.333615e-02,7.848023e-06,4.000000e-01,100,2,1,1,1,2,3,7.838041e-01,0,0,Left,Vertical,Right,Vertical,Neither,Right,None,Final training,C
5,1,3,0,5.000000e-02,6.250000e-02,1.250000e+00,76,35,3.187743e-01,3.000086e-01,1.000296e-01,8.333766e-02,7.847790e-06,4.000000e-01,100,2,1,0,0,2,3,1.133823e+00,1,0,Right,Vertical,Left,Vertical,Neither,Left,None,Final training,C
5,1,3,0,5.000000e-02,6.250000e-02,1.250000e+00,76,45,3.184628e-01,3.000258e-01,1.000091e-01,8.335849e-02,7.546041e-06,4.000000e-01,100,2,1,1,1,2,3,7.088248e-01,0,0,Left,Vertical,Right,Vertical,Neither,Right,None,Final training,C
5,1,3,0,5.000000e-02,6.250000e-02,1.250000e+00,76,50,3.187311e-01,3.000162e-01,1.000523e-01,8.331140e-02,7.848023e-06,4.000000e-01,100,2,1,0,0,2,3,8.505473e-01,0,1,Left,Vertical,Left,Vertical,Neither,Left,None,Final training,C
5,1,3,0,5.000000e-02,6.250000e-02,1.250000e+00,76,55,3.186720e-01,3.000364e-01,1.000112e-01,8.334521e-02,7.848023e-06,4.000000e-01,100,2,1,1,1,2,3,7.337955e-01,0,0,Left,Vertical,Right,Vertical,Neither,Right,None,Final training,C
5,1,3,0,5.000000e-02,6.250000e-02,1.250000e+00,76,40,3.186677e-01,3.000545e-01,1.000007e-01,8.333192e-02,7.848023e-06,4.000000e-01,100,2,1,1,1,2,3,5.837856e-01,1,1,Right,Vertical,Right,Vertical,Neither,Right,None,Final training,C
5,1,3,0,5.000000e-02,6.250000e-02,1.250000e+00,76,50,3.188929e-01,3.000123e-01,1.000290e-01,8.332166e-02,7.848023e-06,4.000000e-01,100,2,1,1,1,2,3,7.088429e-01,1,1,Right,Vertical,Right,Vertical,Neither,Right,None,Final training,C
5,1,3,0,5.000000e-02,6.250000e-02,1.250000e+00,76,55,3.187414e-01,3.000231e-01,1.000296e-01,8.332045e-02,7.847790e-06,4.000000e-01,100,2,1,1,1,2,3,3.838329e-01,1,1,Right,Vertical,Right,Vertical,Neither,Right,None,Final training,C
5,1,3,0,5.000000e-02,6.250000e-02,1.250000e+00,76,45,3.107120e-01,3.000222e-01,1.000281e-01,8.333615e-02,7.244060e-06,4.000000e-01,100,2,1,1,1,2,3,7.254939e-01,1,1,Right,Vertical,Right,Vertical,Neither,Right,None,Final training,C
5,1,3,0,5.000000e-02,5.625000e-02,1.125000e+00,76,55,3.187628e-01,3.000660e-01,9.997350e-02,8.331623e-02,7.546041e-06,4.000000e-01,100,2,1,1,1,2,3,4.754589e-01,1,1,Right,Vertical,Right,Vertical,Neither,Right,None,Final training,C
5,1,3,0,5.000000e-02,5.625000e-02,1.125000e+00,76,50,3.187378e-01,3.000443e-01,9.997501e-02,8.337569e-02,7.546041e-06,4.000000e-01,100,2,1,0,0,2,3,5.671295e-01,1,0,Right,Vertical,Left,Vertical,Neither,Left,None,Final training,C
5,1,3,0,5.000000e-02,5.625000e-02,1.125000e+00,76,35,3.188594e-01,3.000231e-01,9.999433e-02,8.338445e-02,7.546041e-06,4.000000e-01,100,2,1,1,1,2,3,6.671489e-01,0,0,Left,Vertical,Right,Vertical,Neither,Right,None,Final training,C
5,1,3,0,5.000000e-02,5.625000e-02,1.125000e+00,76,35,3.186955e-01,3.000117e-01,9.998406e-02,8.335486e-02,7.546041e-06,4.000000e-01,100,2,1,1,1,2,3,5.421302e-01,1,1,Right,Vertical,Right,Vertical,Neither,Right,None,Final training,C
5,1,3,0,5.000000e-02,5.625000e-02,1.125000e+00,76,50,3.187818e-01,3.000264e-01,9.999433e-02,8.335336e-02,7.546041e-06,4.000000e-01,100,2,1,0,0,2,3,6.088118e-01,1,0,Right,Vertical,Left,Vertical,Neither,Left,None,Final training,C
5,1,3,0,5.000000e-02,5.625000e-02,1.125000e+00,76,45,3.187704e-01,3.000255e-01,1.000133e-01,8.333675e-02,7.546041e-06,4.000000e-01,100,2,1,0,0,2,3,2.754168e-01,1,0,Right,Vertical,Left,Vertical,Neither,Left,None,Final training,C
5,1,3,0,5.000000e-02,5.625000e-02,1.125000e+00,76,45,3.107974e-01,3.000243e-01,1.000167e-01,8.331683e-02,7.244293e-06,4.000000e-01,100,2,1,1,1,2,3,5.004627e-01,0,0,Left,Vertical,Right,Vertical,Neither,Right,None,Final training,C
5,1,3,0,5.000000e-02,5.625000e-02,1.125000e+00,76,55,3.188280e-01,3.000261e-01,1.000112e-01,8.330868e-02,7.848023e-06,4.000000e-01,100,2,1,0,0,2,3,6.255946e-01,0,1,Left,Vertical,Left,Vertical,Neither,Left,None,Final training,C
5,1,3,0,5.000000e-02,5.625000e-02,1.125000e+00,76,55,3.186375e-01,3.000255e-01,1.000118e-01,8.334219e-02,7.848023e-06,4.000000e-01,100,2,1,1,1,2,3,1.092201e+00,1,1,Right,Vertical,Right,Vertical,Neither,Right,None,Final training,C
5,1,3,0,5.000000e-02,5.625000e-02,1.125000e+00,76,55,3.183363e-01,3.000101e-01,1.000272e-01,8.333887e-02,7.546041e-06,4.000000e-01,100,2,1,1,1,2,3,3.671273e-01,1,1,Right,Vertical,Right,Vertical,Neither,Right,None,Final training,C
5,1,3,0,5.000000e-02,5.625000e-02,1.125000e+00,76,55,3.105967e-01,3.000400e-01,9.999433e-02,8.335486e-02,7.546041e-06,4.000000e-01,100,2,1,0,0,2,3,3.671210e-01,0,1,Left,Vertical,Left,Vertical,Neither,Left,None,Final training,C
5,1,3,0,5.000000e-02,5.625000e-02,1.125000e+00,76,40,3.104881e-01,3.000240e-01,9.999614e-02,8.335607e-02,7.546041e-06,4.000000e-01,100,2,1,1,1,2,3,2.837610e-01,1,1,Right,Vertical,Right,Vertical,Neither,Right,None,Final training,C
5,1,3,0,5.000000e-02,5.625000e-02,1.125000e+00,76,55,3.106818e-01,3.000071e-01,1.000299e-01,8.333766e-02,7.546041e-06,4.000000e-01,100,2,1,1,1,2,3,2.171080e-01,0,0,Left,Vertical,Right,Vertical,Neither,Right,None,Final training,C
5,1,3,0,5.000000e-02,5.625000e-02,1.125000e+00,76,35,3.107718e-01,3.000159e-01,9.999765e-02,8.335275e-02,7.244293e-06,4.000000e-01,100,2,1,0,0,2,3,3.671351e-01,0,1,Left,Vertical,Left,Vertical,Neither,Left,None,Final training,C
5,1,3,0,5.000000e-02,5.625000e-02,1.125000e+00,76,50,3.187818e-01,3.000237e-01,9.999704e-02,8.335396e-02,7.546041e-06,4.000000e-01,100,2,1,1,1,2,3,2.671079e-01,1,1,Right,Vertical,Right,Vertical,Neither,Right,None,Final training,C
